&a / °	I1 / %
4,068	21,4
4,063	25,0
4,057	24,3
4,052	21,5
4,047	18,9
4,041	18,4
4,036	20,4
4,031	21,2
4,025	18,9
4,020	15,6
4,015	13,2
4,009	12,7
4,004	14,4
3,999	16,5
3,994	16,8
3,988	15,9
3,983	15,2
3,978	16,4
3,972	20,8
3,967	25,7
3,962	26,2
3,956	23,7
3,951	20,6
3,946	18,8
3,940	20,1
3,935	22,3
3,930	21,2
3,924	18,0
3,919	14,8
3,914	12,9
3,908	13,4
3,903	15,9
3,898	17,5
3,892	17,1
3,887	16,2
3,882	16,0
3,876	18,0
3,871	23,2
3,866	27,1
3,860	26,6
3,855	23,9
3,850	20,9
3,844	19,3
3,839	21,0
3,834	23,0
3,829	21,7
3,823	18,2
3,818	15,1
3,813	13,2
3,807	13,6
3,802	16,1
3,797	17,8
3,791	17,5
3,786	16,7
3,781	16,2
3,775	17,6
3,770	22,3
3,765	27,1
3,759	27,9
3,754	25,7
3,749	22,6
3,743	20,1
3,738	20,2
3,733	22,9
3,727	23,2
3,722	20,3
3,717	16,8
3,711	14,1
3,706	13,2
3,701	14,8
3,695	17,3
3,690	18,2
3,685	17,6
3,679	16,8
3,674	16,8
3,669	18,8
3,663	24,0
3,658	28,3
3,653	28,4
3,647	26,1
3,642	22,9
3,637	20,3
3,632	20,5
3,626	23,2
3,621	23,5
3,616	20,8
3,610	17,3
3,605	14,5
3,600	13,3
3,594	14,4
3,589	17,0
3,584	18,5
3,578	18,2
3,573	17,4
3,568	16,9
3,562	17,9
3,557	21,9
3,552	27,2
3,546	29,2
3,541	28,0
3,536	24,8
3,530	21,5
3,525	19,8
3,520	21,4
3,514	23,8
3,509	23,0
3,504	19,8
3,498	16,6
3,493	14,1
3,488	13,3
3,482	14,9
3,477	17,3
3,472	18,6
3,466	18,6
3,461	17,8
3,456	17,4
3,450	18,2
3,445	22,0
3,440	27,1
3,434	29,6
3,429	28,8
3,424	25,9
3,418	22,3
3,413	19,9
3,408	20,5
3,402	23,1
3,397	23,3
3,392	21,1
3,386	17,5
3,381	14,6
3,376	13,0
3,370	13,5
3,365	15,9
3,360	18,3
3,354	19,1
3,349	18,9
3,344	18,1
3,338	18,0
3,333	19,2
3,328	23,3
3,322	28,1
3,317	30,0
3,312	28,9
3,306	25,8
3,301	22,2
3,296	20,0
3,291	21,0
3,285	23,8
3,280	24,3
3,275	21,9
3,269	18,7
3,264	15,8
3,259	14,0
3,253	13,9
3,248	15,7
3,243	18,0
3,237	19,2
3,232	18,9
3,227	18,0
3,221	17,4
3,216	17,8
3,211	20,5
3,205	25,5
3,200	29,5
3,195	30,6
3,189	28,8
3,184	25,4
3,179	22,0
3,173	20,4
3,168	22,0
3,163	24,2
3,157	23,8
3,152	21,5
3,147	18,7
3,141	16,0
3,136	14,3
3,131	14,0
3,125	15,6
3,120	18,2
3,115	20,1
3,109	20,4
3,104	20,0
3,099	19,2
3,093	18,9
3,088	20,2
3,083	24,3
3,077	29,0
3,072	31,7
3,067	31,2
3,061	28,4
3,056	24,6
3,051	21,6
3,045	21,0
3,040	23,5
3,035	25,8
3,029	25,3
3,024	22,5
3,019	19,2
3,013	16,4
3,008	14,5
3,003	14,1
2,997	15,6
2,992	18,0
2,987	20,1
2,981	20,9
2,976	20,8
2,971	20,0
2,965	19,6
2,960	20,0
2,955	22,8
2,949	27,6
2,944	31,9
2,939	33,3
2,933	31,6
2,928	28,0
2,923	24,1
2,917	21,7
2,912	22,1
2,907	24,8
2,901	26,7
2,896	25,7
2,891	22,8
2,885	19,6
2,880	16,8
2,875	14,8
2,869	14,4
2,864	15,6
2,859	17,9
2,853	20,0
2,848	21,2
2,843	21,3
2,837	20,8
2,832	20,4
2,827	20,4
2,821	21,8
2,816	25,6
2,811	30,5
2,805	33,7
2,800	33,9
2,795	31,6
2,789	27,9
2,784	24,3
2,779	22,1
2,773	22,6
2,768	25,4
2,763	27,5
2,757	26,7
2,752	23,9
2,747	20,5
2,741	17,6
2,736	14,1
2,731	14,0
2,725	14,8
2,720	17,2
2,715	19,7
2,709	21,6
2,704	22,4
2,699	22,0
2,693	21,3
2,688	20,8
2,683	21,0
2,677	22,9
2,672	27,0
2,667	31,9
2,661	35,1
2,656	35,5
2,651	33,1
2,645	29,4
2,640	25,6
2,635	23,0
2,629	22,6
2,624	24,6
2,619	27,0
2,613	27,7
2,608	26,0
2,602	22,8
2,597	19,7
2,592	17,0
2,586	15,2
2,581	14,5
2,576	15,3
2,570	17,5
2,565	20,1
2,560	21,8
2,554	22,5
2,549	22,2
2,544	21,4
2,538	20,8
2,533	20,8
2,528	22,0
2,522	25,2
2,517	30,0
2,512	34,3
2,506	36,3
2,501	35,5
2,496	32,5
2,490	28,5
2,485	24,9
2,480	22,5
2,474	22,5
2,469	24,6
2,464	27,2
2,458	28,2
2,453	26,8
2,448	24,0
2,442	20,7
2,437	17,9
2,432	15,9
2,426	14,8
2,421	15,2
2,416	16,6
2,410	19,2
2,405	21,6
2,400	23,3
2,394	23,8
2,389	23,4
2,384	22,6
2,378	21,9
2,373	21,7
2,368	22,5
2,362	24,8
2,357	29,0
2,352	33,7
2,346	36,9
2,341	37,4
2,336	35,4
2,330	31,8
2,325	27,7
2,320	24,4
2,314	22,4
2,309	22,5
2,304	24,5
2,298	27,0
2,293	28,2
2,288	27,4
2,282	25,0
2,277	22,0
2,272	19,2
2,266	16,9
2,261	15,6
2,256	15,2
2,250	16,0
2,245	17,7
2,240	20,3
2,234	22,8
2,229	24,3
2,223	24,8
2,218	24,3
2,213	23,4
2,207	22,6
2,202	22,0
2,197	22,0
2,191	23,1
2,186	26,0
2,181	30,4
2,175	34,8
2,170	37,5
2,165	37,6
2,159	35,3
2,154	31,7
2,149	27,7
2,143	24,5
2,138	22,5
2,133	22,1
2,127	23,6
2,122	26,4
2,117	28,2
2,111	28,4
2,106	26,8
2,101	24,5
2,095	21,6
2,090	19,0
2,085	16,8
2,079	15,2
2,074	14,4
2,069	14,4
2,063	15,6
2,058	17,6
2,053	20,0
2,047	21,7
2,042	22,7
2,037	23,0
2,031	22,7
2,026	22,1
2,021	21,4
2,015	20,9
2,010	20,9
2,005	21,6
1,999	23,6
1,994	27,2
1,989	31,6
1,983	35,6
1,978	37,9
1,972	37,8
1,967	35,6
1,962	32,1
1,956	28,3
1,951	25,1
1,946	22,7
1,940	21,6
1,935	22,1
1,930	24,1
1,924	26,8
1,919	28,5
1,914	28,5
1,908	26,9
1,903	24,5
1,898	21,6
1,892	18,8
1,887	16,7
1,882	15,1
1,876	14,3
1,871	14,0
1,866	14,8
1,860	16,1
1,855	18,2
1,850	20,6
1,844	22,8
1,839	24,1
1,834	24,5
1,828	24,0
1,823	23,2
1,818	22,4
1,812	21,6
1,807	21,0
1,802	20,6
1,796	20,8
1,791	22,1
1,786	25,3
1,780	29,5
1,775	33,9
1,769	37,2
1,764	38,6
1,759	37,9
1,753	35,4
1,748	31,9
1,743	28,2
1,737	25,1
1,732	22,6
1,727	21,2
1,721	21,1
1,716	22,3
1,711	24,4
1,705	26,8
1,700	28,4
1,695	28,8
1,689	27,6
1,684	25,3
1,679	22,6
1,673	19,9
1,668	17,8
1,663	16,1
1,657	14,8
1,652	14,0
1,647	13,6
1,641	14,0
1,636	14,8
1,631	16,4
1,625	18,4
1,620	20,6
1,615	22,4
1,609	23,6
1,604	24,0
1,599	23,6
1,593	23,0
1,588	22,5
1,582	22,0
1,577	21,5
1,572	21,2
1,566	21,2
1,561	21,6
1,556	22,4
1,550	24,3
1,545	27,2
1,540	31,2
1,534	35,2
1,529	37,9
1,524	39,2
1,518	38,9
1,513	37,3
1,508	34,4
1,502	30,9
1,497	27,6
1,492	24,8
1,486	22,6
1,481	21,3
1,476	20,9
1,470	21,5
1,465	22,9
1,460	25,1
1,454	27,5
1,449	29,4
1,444	30,1
1,438	29,6
1,433	28,0
1,428	25,6
1,422	23,0
1,417	20,4
1,411	17,9
1,406	15,7
1,401	14,2
1,395	13,3
1,390	12,9
1,385	13,0
1,379	13,5
1,374	14,3
1,369	15,4
1,363	16,8
1,358	18,4
1,353	20,6
1,347	22,6
1,342	24,0
1,337	24,8
1,331	25,1
1,326	24,9
1,321	24,4
1,315	23,8
1,310	23,3
1,305	22,8
1,299	22,4
1,294	22,0
1,289	21,7
1,283	21,7
1,278	22,0
1,273	22,7
1,267	24,3
1,262	27,0
1,256	30,5
1,251	34,4
1,246	38,0
1,240	40,6
1,235	42,0
1,230	41,8
1,224	40,3
1,219	37,7
1,214	34,5
1,208	31,1
1,203	28,1
1,198	25,5
1,192	23,3
1,187	21,7
1,182	20,8
1,176	20,4
1,171	20,8
1,166	21,9
1,160	23,5
1,155	25,5
1,150	27,5
1,144	29,5
1,139	30,9
1,134	31,5
1,128	31,2
1,123	30,0
1,118	28,3
1,112	26,2
1,107	24,0
1,101	21,8
1,096	19,9
1,091	18,4
1,085	17,2
1,080	16,3
1,075	15,5
1,069	14,7
1,064	14,3
1,059	14,0
1,053	14,0
1,048	14,0
1,043	14,6
1,037	15,5
1,032	16,8
1,027	18,4
1,021	20,2
1,016	21,9
1,011	23,7
1,005	25,0
1,000	26,2
0,995	26,8
0,989	26,8
0,984	26,5
0,979	26,1
0,973	25,5
0,968	24,8
0,962	24,1
0,957	23,6
0,952	23,1
0,946	22,7
0,941	22,5
0,936	22,5
0,930	22,1
0,925	21,7
0,920	21,4
0,914	21,7
0,909	22,4
0,904	23,7
0,898	25,4
0,893	27,6
0,888	30,3
0,882	33,3
0,877	36,6
0,872	39,9
0,866	42,7
0,861	44,9
0,856	46,2
0,850	46,5
0,845	46,0
0,840	44,4
0,834	42,4
0,829	40,0
0,823	37,3
0,818	34,4
0,813	31,7
0,807	29,3
0,802	27,3
0,797	25,3
0,791	23,7
0,786	22,5
0,781	21,7
0,775	21,0
0,770	20,8
0,765	20,8
0,759	21,2
0,754	21,8
0,749	22,6
0,743	23,5
0,738	24,5
0,733	25,7
0,727	27,0
0,722	28,3
0,717	29,5
0,711	30,9
0,706	32,1
0,701	32,9
0,695	32,9
0,690	32,5
0,684	31,8
0,679	31,0
0,674	30,0
0,668	28,7
0,663	27,1
0,658	25,5
0,652	23,8
0,647	22,3
0,642	21,0
0,636	19,9
0,631	18,8
0,626	17,8
0,620	16,9
0,615	16,1
0,610	15,3
0,604	14,8
0,599	14,4
0,594	14,0
0,588	13,8
0,583	13,8
0,578	13,8
0,572	13,7
0,567	13,5
0,561	13,5
0,556	13,6
0,551	13,7
0,545	14,0
0,540	14,4
0,535	14,8
0,529	15,4
0,524	16,0
0,519	16,4
0,513	17,2
0,508	17,9
0,503	18,5
0,497	19,3
0,492	20,1
0,487	21,3
0,481	22,3
0,476	23,4
0,471	24,3
0,465	25,2
0,460	26,0
0,455	26,6
0,449	27,1
0,444	27,5
0,438	27,9
0,433	28,3
0,428	28,3
0,422	28,4
0,417	28,3
0,412	27,9
0,406	27,4
0,401	27,1
0,396	26,8
0,390	26,6
0,385	26,3
0,380	26,0
0,374	25,7
0,369	25,5
0,364	25,1
0,358	24,7
0,353	24,0
0,348	23,6
0,342	23,2
0,337	22,9
0,332	22,7
0,326	22,5
0,321	22,3
0,316	22,2
0,310	22,0
0,305	21,9
0,299	21,8
0,294	21,6
0,289	21,4
0,283	21,4
0,278	21,2
0,273	21,3
0,267	21,3
0,262	21,2
0,257	21,0
0,251	21,0
0,246	21,0
0,241	21,1
0,235	21,2
0,230	21,4
0,225	21,5
0,219	21,5
0,214	21,2
0,209	21,2
0,203	21,0
0,198	20,9
0,193	20,9
0,187	20,9
0,182	20,9
0,176	20,9
0,171	20,9
0,166	21,0
0,160	21,0
0,155	21,0
0,150	21,0
0,144	21,4
0,139	21,6
0,134	21,9
0,128	22,0
0,123	22,0
0,118	22,0
0,112	22,1
0,107	22,2
0,102	22,4
0,096	22,7
0,091	22,8
0,086	22,8
0,080	22,8
0,075	22,8
0,070	22,8
0,064	22,8
0,059	22,8
0,053	22,8
0,048	22,9
0,043	23,0
0,037	23,0
0,032	23,0
0,027	23,0
0,021	23,0
0,016	23,1
0,011	23,1
0,005	23,2
0,000	23,6
-0,005	23,5
-0,011	23,4
-0,016	23,3
-0,021	23,2
-0,027	23,2
-0,032	23,2
-0,037	23,2
-0,043	23,2
-0,048	23,2
-0,053	22,9
-0,059	22,7
-0,064	22,6
-0,070	22,5
-0,075	22,4
-0,080	22,5
-0,086	22,4
-0,091	22,4
-0,096	22,1
-0,102	22,0
-0,107	22,0
-0,112	22,0
-0,118	22,0
-0,123	22,0
-0,128	22,0
-0,134	22,0
-0,139	22,0
-0,144	22,0
-0,150	22,0
-0,155	21,9
-0,160	21,8
-0,166	21,7
-0,171	21,7
-0,176	21,3
-0,182	20,0
-0,187	18,4
-0,193	17,6
-0,198	18,4
-0,203	18,8
-0,209	18,6
-0,214	18,0
-0,219	17,9
-0,225	18,4
-0,230	19,6
-0,235	20,8
-0,241	21,2
-0,246	21,4
-0,251	21,2
-0,257	21,1
-0,262	21,1
-0,267	21,5
-0,273	21,9
-0,278	21,9
-0,283	21,4
-0,289	21,0
-0,294	21,2
-0,299	21,7
-0,305	22,4
-0,310	22,8
-0,316	23,0
-0,321	23,2
-0,326	23,4
-0,332	23,8
-0,337	24,2
-0,342	24,6
-0,348	25,0
-0,353	25,4
-0,358	25,8
-0,364	26,2
-0,369	26,6
-0,374	27,0
-0,380	27,5
-0,385	27,9
-0,390	28,1
-0,396	28,3
-0,401	28,4
-0,406	28,4
-0,412	28,3
-0,417	27,9
-0,422	27,5
-0,428	27,0
-0,433	26,4
-0,438	25,6
-0,444	24,6
-0,449	23,8
-0,455	22,9
-0,460	21,9
-0,465	21,1
-0,471	20,2
-0,476	19,3
-0,481	18,3
-0,487	17,6
-0,492	17,0
-0,497	16,4
-0,503	15,6
-0,508	15,0
-0,513	14,5
-0,519	14,2
-0,524	14,0
-0,529	14,0
-0,535	13,9
-0,540	13,8
-0,545	13,7
-0,551	13,7
-0,556	13,8
-0,561	14,0
-0,567	14,4
-0,572	14,5
-0,578	14,9
-0,583	15,4
-0,588	16,0
-0,594	16,7
-0,599	17,6
-0,604	18,5
-0,610	19,6
-0,615	20,8
-0,620	22,0
-0,626	23,6
-0,631	25,2
-0,636	27,0
-0,642	28,8
-0,647	30,4
-0,652	32,0
-0,658	33,2
-0,663	34,0
-0,668	34,4
-0,674	34,2
-0,679	33,5
-0,684	32,4
-0,690	31,2
-0,695	29,7
-0,701	28,1
-0,706	26,4
-0,711	24,8
-0,717	23,6
-0,722	22,8
-0,727	22,0
-0,733	21,5
-0,738	21,1
-0,743	21,1
-0,749	21,2
-0,754	21,7
-0,759	22,4
-0,765	23,6
-0,770	24,9
-0,775	26,8
-0,781	28,8
-0,786	31,0
-0,791	33,4
-0,797	35,9
-0,802	38,5
-0,807	41,0
-0,813	43,2
-0,818	44,8
-0,823	45,6
-0,829	45,7
-0,834	44,9
-0,840	43,2
-0,845	40,6
-0,850	37,5
-0,856	34,3
-0,861	31,5
-0,866	29,0
-0,872	27,0
-0,877	25,2
-0,882	24,1
-0,888	23,2
-0,893	22,5
-0,898	22,1
-0,904	21,9
-0,909	21,8
-0,914	21,8
-0,920	21,9
-0,925	22,3
-0,930	22,7
-0,936	23,1
-0,941	23,8
-0,946	24,6
-0,952	25,5
-0,957	26,3
-0,962	27,1
-0,968	27,6
-0,973	27,6
-0,979	26,8
-0,984	25,4
-0,989	23,6
-0,995	21,5
-1,000	19,5
-1,005	17,8
-1,011	16,3
-1,016	15,1
-1,021	14,4
-1,027	13,9
-1,032	13,6
-1,037	13,6
-1,043	13,7
-1,048	14,1
-1,053	14,8
-1,059	15,6
-1,064	16,8
-1,069	18,4
-1,075	20,3
-1,080	22,3
-1,085	24,8
-1,091	27,3
-1,096	29,7
-1,101	31,3
-1,107	32,0
-1,112	31,5
-1,118	30,0
-1,123	28,0
-1,128	25,6
-1,134	23,7
-1,139	22,1
-1,144	21,1
-1,150	20,6
-1,155	20,4
-1,160	21,1
-1,166	22,4
-1,171	24,6
-1,176	27,2
-1,182	30,1
-1,187	33,3
-1,192	36,5
-1,198	39,5
-1,203	41,7
-1,208	42,5
-1,214	41,7
-1,219	39,2
-1,224	35,7
-1,230	32,0
-1,235	28,8
-1,240	26,0
-1,246	24,0
-1,251	22,4
-1,256	21,6
-1,262	21,2
-1,267	21,0
-1,273	21,0
-1,278	21,4
-1,283	21,8
-1,289	22,6
-1,294	23,4
-1,299	24,4
-1,305	25,3
-1,310	25,8
-1,315	25,4
-1,321	24,1
-1,326	22,0
-1,331	19,6
-1,337	17,6
-1,342	15,9
-1,347	14,7
-1,353	13,9
-1,358	13,5
-1,363	13,5
-1,369	13,9
-1,374	14,7
-1,379	15,9
-1,385	17,5
-1,390	19,2
-1,395	21,6
-1,401	24,8
-1,406	28,1
-1,411	30,4
-1,417	30,9
-1,422	29,7
-1,428	27,4
-1,433	24,6
-1,438	22,4
-1,444	21,0
-1,449	20,6
-1,454	21,0
-1,460	22,1
-1,465	24,0
-1,470	26,7
-1,476	30,0
-1,481	33,6
-1,486	36,8
-1,492	39,3
-1,497	40,1
-1,502	38,5
-1,508	35,3
-1,513	31,4
-1,518	27,8
-1,524	25,0
-1,529	23,0
-1,534	21,7
-1,540	20,9
-1,545	20,6
-1,550	20,7
-1,556	21,2
-1,561	22,0
-1,566	23,2
-1,572	24,2
-1,577	25,0
-1,582	24,9
-1,588	23,7
-1,593	21,3
-1,599	18,9
-1,604	16,8
-1,609	15,2
-1,615	14,0
-1,620	13,6
-1,625	13,6
-1,631	14,1
-1,636	15,3
-1,641	17,2
-1,647	20,0
-1,652	23,2
-1,657	26,6
-1,663	29,5
-1,668	30,4
-1,673	29,2
-1,679	26,8
-1,684	24,2
-1,689	22,2
-1,695	21,2
-1,700	21,3
-1,705	22,5
-1,711	24,9
-1,716	28,1
-1,721	31,8
-1,727	35,7
-1,732	38,4
-1,737	38,8
-1,743	36,8
-1,748	33,2
-1,753	29,3
-1,759	26,0
-1,764	23,5
-1,769	21,9
-1,775	20,8
-1,780	20,4
-1,786	20,5
-1,791	21,3
-1,796	22,3
-1,802	23,2
-1,807	23,6
-1,812	23,5
-1,818	22,3
-1,823	20,3
-1,828	17,9
-1,834	15,9
-1,839	14,6
-1,844	13,9
-1,850	13,9
-1,855	14,8
-1,860	16,4
-1,866	18,7
-1,871	21,9
-1,876	25,8
-1,882	29,1
-1,887	30,2
-1,892	28,7
-1,898	25,9
-1,903	23,2
-1,908	21,6
-1,914	21,2
-1,919	22,4
-1,924	24,7
-1,930	27,9
-1,935	31,5
-1,940	35,3
-1,946	38,1
-1,951	38,5
-1,956	35,7
-1,962	31,5
-1,967	27,4
-1,972	24,2
-1,978	22,1
-1,983	20,9
-1,989	20,5
-1,994	20,9
-1,999	21,7
-2,005	22,9
-2,010	24,1
-2,015	24,2
-2,021	22,6
-2,026	19,8
-2,031	17,2
-2,037	15,2
-2,042	14,0
-2,047	13,8
-2,053	14,3
-2,058	15,6
-2,063	18,0
-2,069	21,6
-2,074	25,8
-2,079	29,2
-2,085	29,6
-2,090	27,5
-2,095	24,6
-2,101	22,3
-2,106	21,5
-2,111	22,4
-2,117	24,6
-2,122	27,9
-2,127	31,9
-2,133	35,7
-2,138	38,0
-2,143	37,2
-2,149	33,5
-2,154	28,9
-2,159	25,0
-2,165	22,4
-2,170	20,9
-2,175	20,4
-2,181	20,6
-2,186	21,7
-2,191	23,2
-2,197	24,4
-2,202	23,9
-2,207	21,6
-2,213	18,8
-2,218	16,4
-2,223	14,8
-2,229	14,3
-2,234	14,8
-2,240	16,4
-2,245	18,8
-2,250	21,8
-2,256	25,2
-2,261	27,4
-2,266	27,0
-2,272	24,8
-2,277	22,5
-2,282	21,6
-2,288	22,4
-2,293	24,5
-2,298	27,7
-2,304	31,7
-2,309	35,9
-2,314	38,0
-2,320	36,1
-2,325	31,6
-2,330	27,0
-2,336	23,6
-2,341	21,4
-2,346	20,4
-2,352	20,4
-2,357	21,3
-2,362	22,8
-2,368	24,0
-2,373	23,2
-2,378	20,8
-2,384	17,9
-2,389	15,6
-2,394	14,4
-2,400	14,4
-2,405	15,6
-2,410	18,0
-2,416	21,9
-2,421	26,6
-2,426	29,0
-2,432	27,8
-2,437	25,0
-2,442	22,7
-2,448	21,9
-2,453	22,9
-2,458	25,2
-2,464	28,8
-2,469	33,1
-2,474	36,5
-2,480	36,2
-2,485	32,4
-2,490	27,6
-2,496	24,0
-2,501	21,6
-2,506	20,4
-2,512	20,1
-2,517	20,9
-2,522	22,1
-2,528	23,2
-2,533	22,0
-2,538	19,3
-2,544	16,6
-2,549	15,0
-2,554	14,6
-2,560	15,3
-2,565	17,3
-2,570	20,9
-2,576	25,3
-2,581	28,0
-2,586	27,0
-2,592	24,4
-2,597	22,4
-2,602	22,1
-2,608	23,5
-2,613	26,0
-2,619	29,4
-2,624	33,4
-2,629	35,3
-2,635	33,2
-2,640	28,8
-2,645	24,8
-2,651	22,0
-2,656	20,7
-2,661	20,4
-2,667	21,2
-2,672	22,5
-2,677	23,2
-2,683	21,7
-2,688	18,8
-2,693	16,0
-2,699	14,5
-2,704	14,3
-2,709	15,5
-2,715	18,4
-2,720	22,6
-2,725	25,8
-2,731	26,0
-2,736	24,4
-2,741	22,7
-2,747	22,3
-2,752	23,3
-2,757	25,7
-2,763	29,2
-2,768	33,2
-2,773	34,8
-2,779	32,4
-2,784	28,0
-2,789	24,0
-2,795	21,6
-2,800	20,4
-2,805	20,3
-2,811	21,2
-2,816	22,4
-2,821	22,1
-2,827	19,9
-2,832	17,2
-2,837	15,6
-2,843	15,1
-2,848	15,8
-2,853	18,1
-2,859	22,3
-2,864	26,0
-2,869	26,6
-2,875	24,5
-2,880	22,5
-2,885	22,0
-2,891	23,2
-2,896	25,8
-2,901	29,7
-2,907	33,3
-2,912	33,4
-2,917	29,8
-2,923	25,5
-2,928	22,2
-2,933	20,3
-2,939	19,7
-2,944	20,4
-2,949	21,6
-2,955	22,1
-2,960	20,2
-2,965	17,6
-2,971	15,7
-2,976	15,0
-2,981	15,7
-2,987	18,1
-2,992	22,4
-2,997	26,0
-3,003	26,0
-3,008	23,9
-3,013	22,2
-3,019	22,3
-3,024	23,9
-3,029	27,0
-3,035	31,1
-3,040	33,6
-3,045	31,6
-3,051	27,1
-3,056	22,8
-3,061	20,4
-3,067	19,2
-3,072	19,6
-3,077	21,2
-3,083	21,8
-3,088	20,1
-3,093	17,5
-3,099	15,5
-3,104	14,8
-3,109	15,6
-3,115	18,5
-3,120	22,9
-3,125	25,6
-3,131	24,4
-3,136	22,4
-3,141	21,3
-3,147	22,1
-3,152	24,4
-3,157	28,3
-3,163	32,0
-3,168	32,0
-3,173	28,3
-3,179	24,1
-3,184	21,2
-3,189	19,6
-3,195	19,6
-3,200	20,7
-3,205	21,2
-3,211	19,8
-3,216	17,3
-3,221	15,3
-3,227	14,6
-3,232	15,6
-3,237	18,7
-3,243	23,2
-3,248	25,3
-3,253	24,1
-3,259	22,0
-3,264	21,2
-3,269	22,0
-3,275	24,8
-3,280	29,3
-3,285	31,5
-3,291	28,0
-3,296	22,4
-3,301	18,4
-3,306	16,8
-3,312	16,8
-3,317	18,3
-3,322	19,9
-3,328	19,8
-3,333	17,6
-3,338	15,6
-3,344	14,5
-3,349	15,2
-3,354	18,0
-3,360	22,4
-3,365	24,6
-3,370	23,5
-3,376	21,6
-3,381	20,9
-3,386	21,8
-3,392	24,6
-3,397	28,7
-3,402	30,6
-3,408	28,1
-3,413	23,9
-3,418	20,4
-3,424	18,8
