&a / °	I1 / %
4,685	3,9
4,679	4,0
4,674	4,0
4,669	4,0
4,663	3,8
4,658	3,4
4,653	3,0
4,648	2,8
4,642	2,6
4,637	2,6
4,632	2,8
4,626	3,2
4,621	3,6
4,616	4,4
4,610	5,2
4,605	5,7
4,600	6,1
4,594	6,4
4,589	6,4
4,584	6,0
4,578	5,6
4,573	4,8
4,568	4,1
4,563	3,6
4,557	3,2
4,552	3,2
4,547	3,6
4,541	4,4
4,536	5,4
4,531	6,4
4,525	7,3
4,520	8,4
4,515	8,9
4,509	9,2
4,504	9,0
4,499	8,6
4,493	7,8
4,488	6,8
4,483	5,6
4,478	4,8
4,472	4,3
4,467	4,2
4,462	4,6
4,456	5,7
4,451	6,9
4,446	8,0
4,440	9,2
4,435	10,8
4,430	12,0
4,424	12,3
4,419	11,9
4,414	11,6
4,408	10,8
4,403	9,6
4,398	7,6
4,392	6,0
4,387	5,0
4,382	4,6
4,377	4,7
4,371	5,6
4,366	7,2
4,361	8,8
4,355	10,2
4,350	11,9
4,345	14,0
4,339	15,2
4,334	14,8
4,329	14,4
4,323	14,0
4,318	13,1
4,313	11,1
4,307	8,7
4,302	6,8
4,297	5,6
4,291	4,9
4,286	5,3
4,281	6,5
4,275	8,5
4,270	10,4
4,265	11,6
4,260	13,6
4,254	16,4
4,249	17,8
4,244	17,4
4,238	16,8
4,233	16,8
4,228	15,6
4,222	13,2
4,217	10,4
4,212	8,0
4,206	6,4
4,201	5,5
4,196	5,5
4,190	6,5
4,185	8,7
4,180	10,9
4,174	12,2
4,169	13,8
4,164	16,6
4,158	19,3
4,153	19,2
4,148	18,1
4,143	18,0
4,137	17,6
4,132	15,6
4,127	12,7
4,121	9,9
4,116	7,9
4,111	6,4
4,105	5,6
4,100	5,9
4,095	7,5
4,089	10,1
4,084	12,1
4,079	12,9
4,073	14,9
4,068	18,8
4,063	21,6
4,057	20,9
4,052	19,7
4,047	19,8
4,041	19,6
4,036	17,2
4,031	13,6
4,025	10,4
4,020	8,3
4,015	6,7
4,009	6,0
4,004	6,0
3,999	7,5
3,994	10,3
3,988	12,7
3,983	13,3
3,978	14,7
3,972	18,5
3,967	22,2
3,962	22,4
3,956	20,9
3,951	20,5
3,946	21,1
3,940	19,5
3,935	16,0
3,930	12,4
3,924	9,6
3,919	7,6
3,914	6,4
3,908	6,0
3,903	6,4
3,898	8,4
3,892	11,6
3,887	13,3
3,882	14,0
3,876	16,0
3,871	20,4
3,866	23,2
3,860	22,8
3,855	21,3
3,850	21,4
3,844	21,7
3,839	19,7
3,834	16,1
3,829	12,6
3,823	9,9
3,818	8,0
3,813	6,8
3,807	6,4
3,802	6,8
3,797	8,8
3,791	11,6
3,786	13,6
3,781	14,1
3,775	15,6
3,770	19,7
3,765	23,6
3,759	23,9
3,754	22,4
3,749	21,6
3,743	22,2
3,738	21,2
3,733	18,2
3,727	14,4
3,722	11,2
3,717	8,8
3,711	7,6
3,706	6,8
3,701	6,5
3,695	7,3
3,690	9,7
3,685	12,7
3,679	14,1
3,674	14,8
3,669	16,8
3,663	21,2
3,658	24,4
3,653	24,3
3,647	22,7
3,642	21,9
3,637	22,4
3,632	21,3
3,626	18,4
3,621	14,5
3,616	11,4
3,610	9,2
3,605	7,7
3,600	6,9
3,594	6,6
3,589	7,1
3,584	9,2
3,578	12,4
3,573	14,0
3,568	14,8
3,562	16,0
3,557	19,6
3,552	23,9
3,546	25,1
3,541	23,8
3,536	22,3
3,530	22,2
3,525	22,3
3,520	20,4
3,514	16,9
3,509	13,5
3,504	10,7
3,498	8,8
3,493	7,6
3,488	6,8
3,482	6,8
3,477	7,6
3,472	9,9
3,466	12,8
3,461	14,5
3,456	15,3
3,450	16,5
3,445	19,9
3,440	24,0
3,434	25,4
3,429	24,4
3,424	22,8
3,418	22,4
3,413	22,7
3,408	20,9
3,402	17,7
3,397	14,1
3,392	11,4
3,386	9,2
3,381	7,7
3,376	6,9
3,370	6,8
3,365	7,2
3,360	8,7
3,354	11,4
3,349	14,0
3,344	15,3
3,338	16,1
3,333	17,7
3,328	21,4
3,322	25,0
3,317	25,9
3,312	24,7
3,306	22,9
3,301	22,5
3,296	22,9
3,291	21,4
3,285	18,4
3,280	14,8
3,275	12,0
3,269	9,6
3,264	8,3
3,259	7,5
3,253	7,2
3,248	7,2
3,243	8,2
3,237	10,4
3,232	12,9
3,227	14,4
3,221	15,3
3,216	16,3
3,211	19,0
3,205	23,2
3,200	26,0
3,195	26,4
3,189	24,8
3,184	23,2
3,179	23,2
3,173	23,3
3,168	21,3
3,163	17,7
3,157	14,1
3,152	11,5
3,147	9,6
3,141	8,4
3,136	7,6
3,131	7,2
3,125	7,2
3,120	8,0
3,115	10,3
3,109	13,2
3,104	15,6
3,099	16,8
3,093	17,4
3,088	18,8
3,083	22,4
3,077	26,0
3,072	27,6
3,067	26,8
3,061	24,8
3,056	23,6
3,051	24,1
3,045	23,6
3,040	21,3
3,035	17,8
3,029	14,2
3,024	11,6
3,019	9,6
3,013	8,4
3,008	7,6
3,003	7,2
2,997	7,2
2,992	8,0
2,987	10,0
2,981	12,8
2,976	15,6
2,971	17,2
2,965	18,0
2,960	18,8
2,955	21,5
2,949	25,5
2,944	28,4
2,939	28,9
2,933	27,2
2,928	25,1
2,923	24,4
2,917	24,9
2,912	24,1
2,907	21,3
2,901	17,7
2,896	14,1
2,891	11,6
2,885	9,6
2,880	8,4
2,875	7,6
2,869	7,2
2,864	7,2
2,859	7,7
2,853	9,2
2,848	12,0
2,843	14,8
2,837	17,2
2,832	18,3
2,827	19,0
2,821	20,5
2,816	24,0
2,811	27,9
2,805	29,9
2,800	29,5
2,795	27,5
2,789	25,4
2,784	25,0
2,779	25,5
2,773	24,5
2,768	21,8
2,763	18,2
2,757	14,8
2,752	12,0
2,747	10,0
2,741	8,8
2,736	7,2
2,731	7,2
2,725	7,2
2,720	7,6
2,715	8,4
2,709	10,5
2,704	13,6
2,699	16,4
2,693	18,1
2,688	19,0
2,683	19,6
2,677	21,4
2,672	25,0
2,667	28,8
2,661	30,8
2,656	30,4
2,651	28,4
2,645	26,3
2,640	25,4
2,635	25,9
2,629	25,6
2,624	23,2
2,619	20,0
2,613	16,4
2,608	13,3
2,602	11,1
2,597	9,4
2,592	8,2
2,586	7,4
2,581	7,0
2,576	7,0
2,570	7,4
2,565	8,4
2,560	10,4
2,554	13,3
2,549	16,1
2,544	18,0
2,538	19,0
2,533	19,6
2,528	20,8
2,522	23,6
2,517	27,6
2,512	30,6
2,506	31,5
2,501	30,3
2,496	28,0
2,490	25,8
2,485	25,4
2,480	26,0
2,474	25,7
2,469	23,7
2,464	20,4
2,458	16,8
2,453	13,7
2,448	11,3
2,442	9,7
2,437	8,4
2,432	7,6
2,426	7,2
2,421	7,2
2,416	7,2
2,410	7,7
2,405	8,9
2,400	11,2
2,394	14,0
2,389	16,8
2,384	18,6
2,378	19,5
2,373	20,0
2,368	21,0
2,362	23,3
2,357	26,9
2,352	30,5
2,346	32,5
2,341	32,4
2,336	30,5
2,330	28,0
2,325	26,3
2,320	26,3
2,314	26,9
2,309	26,4
2,304	24,2
2,298	21,0
2,293	17,8
2,288	14,9
2,282	12,5
2,277	10,8
2,272	9,6
2,266	8,8
2,261	8,4
2,256	8,0
2,250	8,0
2,245	8,3
2,240	9,0
2,234	10,2
2,229	12,3
2,223	15,0
2,218	17,5
2,213	19,3
2,207	20,1
2,202	20,5
2,197	20,8
2,191	22,0
2,186	24,7
2,181	28,3
2,175	31,4
2,170	32,9
2,165	32,4
2,159	30,3
2,154	27,7
2,149	25,9
2,143	25,7
2,138	26,5
2,133	26,8
2,127	25,6
2,122	22,9
2,117	19,7
2,111	16,5
2,106	13,8
2,101	11,7
2,095	10,1
2,090	8,9
2,085	8,1
2,079	7,6
2,074	7,2
2,069	7,1
2,063	7,1
2,058	7,3
2,053	8,0
2,047	9,2
2,042	11,2
2,037	13,7
2,031	16,1
2,026	18,1
2,021	19,1
2,015	19,6
2,010	19,9
2,005	20,7
1,999	22,5
1,994	25,6
1,989	28,8
1,983	31,5
1,978	32,5
1,972	31,8
1,967	29,7
1,962	27,2
1,956	25,2
1,951	24,8
1,946	25,5
1,940	26,2
1,935	25,8
1,930	24,2
1,924	21,6
1,919	18,8
1,914	16,0
1,908	13,6
1,903	11,8
1,898	10,4
1,892	9,2
1,887	8,4
1,882	8,0
1,876	7,6
1,871	7,5
1,866	7,6
1,860	7,9
1,855	8,4
1,850	9,2
1,844	10,4
1,839	12,0
1,834	14,4
1,828	16,4
1,823	18,3
1,818	19,4
1,812	20,1
1,807	20,1
1,802	20,0
1,796	20,4
1,791	21,7
1,786	24,3
1,780	27,7
1,775	30,9
1,769	33,0
1,764	33,4
1,759	32,3
1,753	30,0
1,748	27,5
1,743	25,3
1,737	24,4
1,732	24,7
1,727	25,6
1,721	26,0
1,716	25,3
1,711	23,3
1,705	20,6
1,700	17,8
1,695	15,3
1,689	12,9
1,684	11,3
1,679	10,0
1,673	9,0
1,668	8,2
1,663	7,6
1,657	7,2
1,652	7,1
1,647	6,8
1,641	6,8
1,636	6,8
1,631	7,2
1,625	7,6
1,620	8,4
1,615	9,6
1,609	11,2
1,604	13,1
1,599	15,2
1,593	17,2
1,588	18,8
1,582	20,0
1,577	20,5
1,572	20,8
1,566	20,9
1,561	21,3
1,556	22,1
1,550	23,7
1,545	26,1
1,540	29,0
1,534	32,0
1,529	33,7
1,524	34,1
1,518	33,3
1,513	31,7
1,508	29,3
1,502	26,9
1,497	25,1
1,492	24,4
1,486	24,8
1,481	26,0
1,476	27,1
1,470	27,2
1,465	26,0
1,460	24,0
1,454	21,4
1,449	18,8
1,444	16,3
1,438	14,2
1,433	12,4
1,428	10,9
1,422	9,7
1,417	8,8
1,411	8,0
1,406	7,3
1,401	6,9
1,395	6,7
1,390	6,6
1,385	6,6
1,379	6,8
1,374	6,9
1,369	7,1
1,363	7,5
1,358	7,9
1,353	8,7
1,347	9,6
1,342	10,8
1,337	12,3
1,331	14,1
1,326	16,1
1,321	18,1
1,315	19,9
1,310	21,1
1,305	21,9
1,299	22,2
1,294	22,2
1,289	22,0
1,283	22,0
1,278	22,1
1,273	22,7
1,267	24,0
1,262	26,2
1,256	29,0
1,251	31,8
1,246	34,2
1,240	35,8
1,235	36,2
1,230	35,5
1,224	33,9
1,219	31,5
1,214	29,0
1,208	26,7
1,203	25,1
1,198	24,1
1,192	23,9
1,187	24,6
1,182	25,9
1,176	27,1
1,171	27,9
1,166	27,6
1,160	26,5
1,155	24,8
1,150	22,4
1,144	20,1
1,139	18,0
1,134	16,0
1,128	14,4
1,123	13,1
1,118	11,9
1,112	11,1
1,107	10,4
1,101	9,6
1,096	9,2
1,091	8,8
1,085	8,4
1,080	8,3
1,075	8,2
1,069	8,0
1,064	7,9
1,059	7,7
1,053	7,6
1,048	7,6
1,043	7,6
1,037	7,6
1,032	8,0
1,027	8,1
1,021	8,5
1,016	8,9
1,011	9,3
1,005	10,0
1,000	10,8
0,995	12,0
0,989	13,5
0,984	15,1
0,979	17,1
0,973	18,9
0,968	20,5
0,962	21,7
0,957	22,5
0,952	22,9
0,946	23,1
0,941	23,1
0,936	23,0
0,930	22,6
0,925	22,2
0,920	21,9
0,914	22,1
0,909	22,7
0,904	23,7
0,898	25,0
0,893	26,7
0,888	28,7
0,882	31,1
0,877	33,5
0,872	35,9
0,866	37,7
0,861	39,0
0,856	39,5
0,850	39,5
0,845	38,6
0,840	37,1
0,834	35,3
0,829	33,3
0,823	31,2
0,818	29,1
0,813	27,1
0,807	25,7
0,802	24,5
0,797	24,0
0,791	23,7
0,786	24,1
0,781	24,8
0,775	25,7
0,770	26,9
0,765	28,1
0,759	28,9
0,754	29,3
0,749	29,3
0,743	28,9
0,738	27,8
0,733	26,5
0,727	24,9
0,722	23,0
0,717	21,2
0,711	19,6
0,706	18,2
0,701	16,9
0,695	15,6
0,690	14,4
0,684	13,3
0,679	12,5
0,674	11,7
0,668	11,1
0,663	10,7
0,658	10,2
0,652	9,6
0,647	9,2
0,642	8,8
0,636	8,4
0,631	8,0
0,626	7,7
0,620	7,6
0,615	7,6
0,610	7,3
0,604	7,2
0,599	7,2
0,594	7,2
0,588	7,2
0,583	7,2
0,578	7,2
0,572	7,2
0,567	7,2
0,561	7,2
0,556	7,3
0,551	7,4
0,545	7,5
0,540	7,5
0,535	7,6
0,529	7,9
0,524	8,0
0,519	8,0
0,513	8,0
0,508	8,0
0,503	8,0
0,497	8,0
0,492	8,2
0,487	8,6
0,481	8,8
0,476	8,9
0,471	9,1
0,465	9,3
0,460	9,6
0,455	10,0
0,449	10,4
0,444	10,7
0,438	11,2
0,433	11,7
0,428	12,4
0,422	13,2
0,417	13,9
0,412	14,7
0,406	15,5
0,401	16,3
0,396	17,2
0,390	18,0
0,385	18,8
0,380	19,6
0,374	20,4
0,369	21,2
0,364	21,9
0,358	22,4
0,353	22,8
0,348	23,0
0,342	23,2
0,337	23,2
0,332	23,2
0,326	23,2
0,321	23,2
0,316	23,2
0,310	23,2
0,305	23,2
0,299	23,2
0,294	23,1
0,289	22,9
0,283	22,7
0,278	22,4
0,273	22,4
0,267	22,4
0,262	22,3
0,257	22,2
0,251	22,2
0,246	22,2
0,241	22,2
0,235	22,2
0,230	22,2
0,225	22,2
0,219	22,2
0,214	22,0
0,209	21,9
0,203	21,7
0,198	21,5
0,193	21,4
0,187	21,3
0,182	21,2
0,176	21,1
0,171	21,1
0,166	21,2
0,160	21,2
0,155	21,4
0,150	21,4
0,144	21,5
0,139	21,5
0,134	21,6
0,128	21,8
0,123	22,0
0,118	22,3
0,112	22,4
0,107	22,4
0,102	22,5
0,096	22,6
0,091	22,8
0,086	22,7
0,080	22,8
0,075	22,7
0,070	22,7
0,064	22,7
0,059	22,7
0,053	22,7
0,048	22,7
0,043	22,7
0,037	22,7
0,032	22,7
0,027	22,7
0,021	22,6
0,016	22,7
0,011	22,8
0,005	22,8
0,000	23,1
-0,005	23,2
-0,011	23,2
-0,016	23,2
-0,021	23,2
-0,027	23,2
-0,032	23,2
-0,037	23,2
-0,043	23,2
-0,048	23,1
-0,053	22,8
-0,059	22,7
-0,064	22,5
-0,070	22,4
-0,075	22,4
-0,080	22,4
-0,086	22,3
-0,091	22,1
-0,096	22,0
-0,102	22,0
-0,107	22,0
-0,112	22,0
-0,118	22,0
-0,123	22,0
-0,128	22,0
-0,134	22,0
-0,139	22,0
-0,144	22,0
-0,150	22,0
-0,155	22,0
-0,160	22,0
-0,166	22,0
-0,171	22,1
-0,176	21,9
-0,182	20,5
-0,187	18,9
-0,193	18,4
-0,198	19,2
-0,203	19,5
-0,209	19,2
-0,214	18,6
-0,219	18,4
-0,225	19,0
-0,230	20,4
-0,235	21,7
-0,241	22,4
-0,246	22,8
-0,251	22,8
-0,257	22,8
-0,262	23,2
-0,267	23,5
-0,273	24,0
-0,278	23,7
-0,283	23,0
-0,289	22,6
-0,294	22,6
-0,299	23,1
-0,305	23,7
-0,310	23,9
-0,316	23,7
-0,321	23,4
-0,326	23,1
-0,332	22,6
-0,337	22,1
-0,342	21,5
-0,348	20,8
-0,353	20,0
-0,358	19,4
-0,364	18,6
-0,369	17,8
-0,374	17,1
-0,380	16,4
-0,385	15,6
-0,390	14,8
-0,396	14,0
-0,401	13,2
-0,406	12,5
-0,412	11,9
-0,417	11,2
-0,422	10,8
-0,428	10,4
-0,433	10,0
-0,438	9,6
-0,444	9,2
-0,449	9,2
-0,455	9,1
-0,460	8,8
-0,465	8,8
-0,471	8,7
-0,476	8,5
-0,481	8,4
-0,487	8,4
-0,492	8,4
-0,497	8,2
-0,503	7,9
-0,508	7,7
-0,513	7,6
-0,519	7,6
-0,524	7,6
-0,529	7,6
-0,535	7,5
-0,540	7,4
-0,545	7,3
-0,551	7,3
-0,556	7,3
-0,561	7,4
-0,567	7,4
-0,572	7,6
-0,578	7,6
-0,583	8,0
-0,588	8,0
-0,594	8,1
-0,599	8,3
-0,604	8,6
-0,610	8,8
-0,615	9,0
-0,620	9,2
-0,626	9,6
-0,631	10,0
-0,636	10,4
-0,642	10,8
-0,647	11,5
-0,652	12,2
-0,658	13,0
-0,663	13,8
-0,668	15,0
-0,674	16,2
-0,679	17,6
-0,684	19,2
-0,690	21,1
-0,695	23,1
-0,701	24,9
-0,706	26,5
-0,711	28,0
-0,717	29,0
-0,722	29,8
-0,727	29,9
-0,733	29,5
-0,738	28,6
-0,743	27,5
-0,749	26,3
-0,754	25,3
-0,759	24,7
-0,765	24,4
-0,770	24,5
-0,775	25,1
-0,781	25,9
-0,786	27,2
-0,791	28,7
-0,797	30,4
-0,802	32,3
-0,807	34,3
-0,813	36,1
-0,818	37,7
-0,823	38,7
-0,829	39,1
-0,834	38,9
-0,840	37,8
-0,845	36,1
-0,850	33,9
-0,856	31,5
-0,861	29,2
-0,866	27,2
-0,872	25,6
-0,877	24,4
-0,882	23,4
-0,888	22,6
-0,893	22,2
-0,898	22,0
-0,904	22,1
-0,909	22,4
-0,914	22,8
-0,920	23,2
-0,925	23,3
-0,930	23,3
-0,936	22,8
-0,941	21,6
-0,946	20,1
-0,952	18,4
-0,957	16,4
-0,962	14,6
-0,968	13,1
-0,973	11,8
-0,979	10,8
-0,984	10,0
-0,989	9,2
-0,995	8,6
-1,000	8,1
-1,005	7,7
-1,011	7,6
-1,016	7,3
-1,021	7,2
-1,027	7,2
-1,032	7,2
-1,037	7,2
-1,043	7,2
-1,048	7,2
-1,053	7,4
-1,059	7,6
-1,064	8,0
-1,069	8,3
-1,075	8,7
-1,080	9,2
-1,085	10,0
-1,091	10,8
-1,096	12,0
-1,101	13,2
-1,107	15,0
-1,112	17,0
-1,118	19,5
-1,123	22,3
-1,128	24,9
-1,134	27,0
-1,139	28,1
-1,144	28,0
-1,150	26,8
-1,155	25,2
-1,160	24,0
-1,166	23,6
-1,171	24,0
-1,176	25,1
-1,182	26,7
-1,187	28,7
-1,192	31,1
-1,198	33,5
-1,203	35,4
-1,208	36,4
-1,214	36,2
-1,219	34,6
-1,224	32,2
-1,230	29,3
-1,235	26,7
-1,240	24,4
-1,246	22,8
-1,251	21,7
-1,256	21,2
-1,262	21,2
-1,267	21,4
-1,273	21,7
-1,278	22,0
-1,283	21,6
-1,289	20,6
-1,294	18,8
-1,299	16,7
-1,305	14,4
-1,310	12,4
-1,315	10,9
-1,321	9,8
-1,326	9,0
-1,331	8,2
-1,337	7,8
-1,342	7,4
-1,347	7,2
-1,353	7,2
-1,358	7,2
-1,363	7,2
-1,369	7,2
-1,374	7,3
-1,379	7,6
-1,385	8,0
-1,390	8,4
-1,395	9,2
-1,401	10,0
-1,406	11,5
-1,411	13,3
-1,417	15,7
-1,422	18,7
-1,428	21,8
-1,433	24,5
-1,438	26,3
-1,444	26,7
-1,449	26,1
-1,454	24,8
-1,460	24,0
-1,465	23,7
-1,470	24,6
-1,476	26,6
-1,481	29,0
-1,486	31,4
-1,492	33,7
-1,497	34,9
-1,502	34,1
-1,508	31,8
-1,513	28,8
-1,518	26,0
-1,524	23,7
-1,529	22,1
-1,534	21,2
-1,540	20,8
-1,545	20,8
-1,550	21,1
-1,556	21,1
-1,561	20,1
-1,566	18,3
-1,572	15,8
-1,577	13,5
-1,582	11,6
-1,588	10,1
-1,593	8,9
-1,599	8,2
-1,604	7,6
-1,609	7,2
-1,615	7,2
-1,620	7,2
-1,625	7,2
-1,631	7,2
-1,636	7,6
-1,641	8,1
-1,647	8,8
-1,652	9,6
-1,657	10,9
-1,663	12,8
-1,668	15,2
-1,673	18,3
-1,679	21,9
-1,684	25,1
-1,689	26,7
-1,695	26,4
-1,700	25,2
-1,705	24,4
-1,711	24,6
-1,716	25,9
-1,721	28,0
-1,727	30,7
-1,732	32,9
-1,737	33,7
-1,743	32,5
-1,748	29,9
-1,753	26,8
-1,759	24,0
-1,764	21,9
-1,769	20,8
-1,775	20,4
-1,780	20,8
-1,786	20,8
-1,791	20,4
-1,796	18,7
-1,802	16,0
-1,807	13,2
-1,812	11,2
-1,818	9,6
-1,823	8,8
-1,828	8,0
-1,834	7,6
-1,839	7,3
-1,844	7,3
-1,850	7,3
-1,855	7,6
-1,860	8,0
-1,866	8,6
-1,871	9,4
-1,876	10,7
-1,882	12,6
-1,887	15,3
-1,892	18,9
-1,898	22,8
-1,903	25,6
-1,908	26,4
-1,914	25,5
-1,919	24,4
-1,924	24,5
-1,930	25,6
-1,935	27,6
-1,940	30,4
-1,946	32,8
-1,951	33,6
-1,956	31,7
-1,962	28,4
-1,967	24,9
-1,972	22,4
-1,978	21,0
-1,983	20,6
-1,989	20,8
-1,994	20,8
-1,999	19,6
-2,005	17,2
-2,010	14,4
-2,015	12,0
-2,021	10,0
-2,026	8,8
-2,031	8,0
-2,037	7,6
-2,042	7,2
-2,047	7,2
-2,053	7,2
-2,058	7,6
-2,063	8,4
-2,069	9,3
-2,074	10,8
-2,079	13,2
-2,085	16,4
-2,090	20,4
-2,095	24,2
-2,101	26,2
-2,106	25,7
-2,111	24,5
-2,117	24,5
-2,122	25,7
-2,127	27,7
-2,133	30,5
-2,138	32,8
-2,143	32,6
-2,149	29,8
-2,154	26,0
-2,159	22,8
-2,165	21,0
-2,170	20,4
-2,175	20,6
-2,181	20,7
-2,186	19,4
-2,191	16,6
-2,197	13,6
-2,202	11,2
-2,207	9,6
-2,213	8,4
-2,218	7,6
-2,223	7,2
-2,229	7,2
-2,234	7,3
-2,240	7,8
-2,245	8,5
-2,250	9,4
-2,256	10,9
-2,261	13,5
-2,266	17,6
-2,272	22,1
-2,277	24,9
-2,282	25,2
-2,288	24,4
-2,293	24,4
-2,298	25,6
-2,304	27,6
-2,309	30,8
-2,314	32,9
-2,320	31,7
-2,325	28,1
-2,330	24,2
-2,336	21,6
-2,341	20,4
-2,346	20,3
-2,352	20,3
-2,357	19,1
-2,362	16,3
-2,368	13,2
-2,373	10,8
-2,378	9,2
-2,384	8,1
-2,389	7,6
-2,394	7,2
-2,400	7,2
-2,405	7,6
-2,410	8,4
-2,416	9,6
-2,421	11,5
-2,426	14,3
-2,432	18,3
-2,437	22,5
-2,442	24,9
-2,448	24,8
-2,453	24,0
-2,458	24,3
-2,464	25,9
-2,469	28,7
-2,474	31,5
-2,480	31,6
-2,485	28,6
-2,490	24,7
-2,496	21,9
-2,501	20,4
-2,506	20,0
-2,512	19,7
-2,517	18,1
-2,522	15,3
-2,528	12,5
-2,533	10,4
-2,538	8,8
-2,544	8,0
-2,549	7,6
-2,554	7,5
-2,560	7,8
-2,565	8,4
-2,570	9,6
-2,576	11,2
-2,581	14,0
-2,586	18,0
-2,592	22,1
-2,597	24,2
-2,602	24,2
-2,608	23,8
-2,613	24,3
-2,619	26,0
-2,624	28,9
-2,629	30,7
-2,635	29,1
-2,640	25,5
-2,645	22,3
-2,651	20,3
-2,656	19,9
-2,661	19,7
-2,667	18,4
-2,672	15,6
-2,677	12,8
-2,683	10,4
-2,688	8,8
-2,693	7,9
-2,699	7,5
-2,704	7,5
-2,709	7,9
-2,715	8,8
-2,720	10,4
-2,725	12,4
-2,731	15,6
-2,736	21,6
-2,741	24,0
-2,747	24,4
-2,752	24,0
-2,757	24,3
-2,763	25,9
-2,768	28,7
-2,773	30,3
-2,779	28,4
-2,784	24,8
-2,789	21,6
-2,795	20,0
-2,800	19,6
-2,805	19,0
-2,811	16,9
-2,816	13,9
-2,821	11,4
-2,827	9,6
-2,832	8,4
-2,837	8,0
-2,843	8,0
-2,848	8,4
-2,853	9,2
-2,859	10,4
-2,864	12,5
-2,869	16,1
-2,875	20,4
-2,880	23,2
-2,885	23,3
-2,891	23,2
-2,896	24,0
-2,901	26,3
-2,907	29,0
-2,912	29,3
-2,917	26,3
-2,923	22,7
-2,928	20,3
-2,933	19,2
-2,939	18,8
-2,944	17,3
-2,949	14,6
-2,955	12,0
-2,960	10,0
-2,965	8,8
-2,971	8,1
-2,976	8,1
-2,981	8,4
-2,987	9,2
-2,992	10,5
-2,997	12,9
-3,003	16,7
-3,008	21,1
-3,013	23,1
-3,019	23,2
-3,024	23,2
-3,029	24,5
-3,035	27,2
-3,040	29,2
-3,045	27,6
-3,051	23,9
-3,056	20,4
-3,061	18,8
-3,067	18,4
-3,072	17,6
-3,077	15,2
-3,083	12,4
-3,088	10,4
-3,093	9,0
-3,099	8,2
-3,104	8,0
-3,109	8,4
-3,115	9,2
-3,120	10,8
-3,125	13,3
-3,131	17,2
-3,136	21,1
-3,141	22,6
-3,147	22,5
-3,152	22,9
-3,157	25,1
-3,163	27,9
-3,168	28,0
-3,173	24,9
-3,179	21,6
-3,184	19,6
-3,189	18,9
-3,195	18,0
-3,200	15,6
-3,205	12,7
-3,211	10,4
-3,216	8,8
-3,221	8,0
-3,227	7,6
-3,232	8,1
-3,237	9,1
-3,243	10,8
-3,248	13,8
-3,253	18,2
-3,259	21,4
-3,264	22,1
-3,269	22,0
-3,275	23,0
-3,280	25,9
-3,285	27,7
-3,291	24,8
-3,296	20,0
-3,301	16,5
-3,306	15,9
-3,312	16,2
-3,317	15,0
-3,322	12,7
-3,328	10,4
-3,333	8,8
-3,338	7,9
-3,344	7,5
-3,349	7,9
-3,354	8,8
-3,360	10,4
-3,365	13,6
-3,370	17,9
-3,376	21,2
-3,381	21,9
-3,386	21,5
-3,392	22,4
-3,397	25,2
-3,402	26,8
-3,408	24,8
-3,413	21,3
-3,418	18,9
-3,424	18,0
-3,429	17,2
