&a / °	I1 / %
-3,413	21,2
-3,418	16,8
-3,424	12,4
-3,429	9,2
-3,434	6,9
-3,440	5,6
-3,445	4,8
-3,450	4,4
-3,456	4,4
-3,461	4,4
-3,466	4,8
-3,472	5,6
-3,477	6,5
-3,482	8,3
-3,488	10,8
-3,493	14,4
-3,498	18,8
-3,504	22,7
-3,509	24,8
-3,514	24,8
-3,520	22,9
-3,525	19,8
-3,530	16,0
-3,536	12,0
-3,541	8,8
-3,546	6,4
-3,552	5,2
-3,557	4,4
-3,562	4,1
-3,568	4,1
-3,573	4,2
-3,578	4,8
-3,584	5,6
-3,589	6,9
-3,594	9,2
-3,600	12,4
-3,605	16,4
-3,610	20,6
-3,616	23,6
-3,621	25,1
-3,626	24,2
-3,632	21,4
-3,637	17,4
-3,642	13,0
-3,647	9,5
-3,653	6,8
-3,658	5,4
-3,663	4,6
-3,669	4,2
-3,674	4,1
-3,679	4,1
-3,685	4,8
-3,690	5,6
-3,695	7,1
-3,701	9,2
-3,706	12,4
-3,711	16,5
-3,717	20,5
-3,722	23,3
-3,727	24,4
-3,733	23,0
-3,738	19,9
-3,743	15,7
-3,749	11,6
-3,754	8,4
-3,759	6,4
-3,765	5,2
-3,770	4,4
-3,775	4,0
-3,781	4,0
-3,786	4,4
-3,791	5,2
-3,797	6,4
-3,802	8,4
-3,807	11,2
-3,813	14,8
-3,818	18,8
-3,823	21,9
-3,829	23,5
-3,834	22,7
-3,839	20,0
-3,844	16,0
-3,850	11,9
-3,855	8,5
-3,860	6,4
-3,866	5,2
-3,871	4,4
-3,876	4,0
-3,882	4,0
-3,887	4,4
-3,892	5,2
-3,898	6,5
-3,903	8,5
-3,908	11,5
-3,914	15,2
-3,919	18,9
-3,924	21,1
-3,930	21,5
-3,935	20,0
-3,940	17,2
-3,946	13,6
-3,951	10,0
-3,956	7,3
-3,962	5,7
-3,967	4,8
-3,972	4,4
-3,978	4,4
-3,983	4,4
-3,988	5,2
-3,994	6,0
-3,999	7,6
-4,004	10,1
-4,009	13,6
-4,015	17,3
-4,020	20,4
-4,025	22,0
-4,031	21,2
-4,036	18,4
-4,041	14,5
-4,047	10,8
-4,052	8,0
-4,057	6,0
-4,063	4,9
-4,068	4,4
-4,073	4,4
-4,079	4,5
-4,084	5,2
-4,089	6,1
-4,095	7,7
-4,100	10,1
-4,105	13,3
-4,111	16,8
-4,116	19,6
-4,121	20,5
-4,127	19,3
-4,132	16,9
-4,137	13,6
-4,143	10,0
-4,148	7,3
-4,153	5,7
-4,158	4,8
-4,164	4,4
-4,169	4,4
-4,174	4,8
-4,180	5,6
-4,185	6,8
-4,190	8,9
-4,196	11,7
-4,201	15,3
-4,206	18,1
-4,212	20,0
-4,217	19,9
-4,222	17,9
-4,228	14,6
-4,233	10,9
-4,238	8,0
-4,244	6,0
-4,249	4,8
-4,254	4,4
-4,260	4,4
-4,265	4,8
-4,270	5,6
-4,275	6,8
-4,281	8,8
-4,286	11,6
-4,291	14,8
-4,297	17,8
-4,302	19,6
-4,307	19,5
-4,313	17,5
-4,318	14,0
-4,323	10,5
-4,329	7,8
-4,334	6,0
-4,339	5,2
-4,345	4,7
-4,350	4,7
-4,355	5,1
-4,361	5,9
-4,366	7,1
-4,371	8,8
-4,377	11,6
-4,382	15,1
-4,387	17,9
-4,392	19,2
-4,398	18,4
-4,403	16,0
-4,408	12,5
-4,414	9,3
-4,419	6,8
-4,424	5,6
-4,430	4,8
-4,435	4,4
-4,440	4,7
-4,446	5,5
-4,451	6,7
-4,456	8,7
-4,462	11,1
-4,467	14,0
-4,472	16,8
-4,478	18,4
-4,483	18,1
-4,488	16,2
-4,493	13,1
-4,499	9,8
-4,504	7,0
-4,509	5,4
-4,515	4,6
-4,520	4,4
-4,525	4,8
-4,531	5,6
-4,536	6,7
-4,541	8,4
-4,547	10,8
-4,552	13,6
-4,557	16,0
-4,563	17,6
-4,568	17,2
-4,573	15,4
-4,578	12,5
-4,584	9,5
-4,589	6,9
-4,594	5,3
-4,600	4,5
-4,605	4,4
-4,610	4,8
-4,616	5,6
-4,621	6,8
-4,626	8,8
-4,632	11,2
-4,637	14,0
-4,642	16,3
-4,648	17,4
-4,653	16,6
-4,658	14,4
-4,663	11,2
-4,669	8,4
-4,674	6,3
-4,679	5,1
-4,685	4,4
-4,690	4,4
-4,695	4,8
-4,701	6,0
-4,706	7,6
-4,711	9,7
-4,717	12,3
-4,722	14,7
-4,727	16,3
-4,733	16,4
-4,738	14,8
-4,743	12,0
-4,748	9,2
-4,754	6,8
-4,759	5,2
-4,764	4,4
-4,770	4,0
-4,775	4,1
-4,780	5,2
-4,786	6,8
-4,791	8,8
-4,796	11,3
-4,802	14,0
-4,807	15,8
-4,812	16,0
-4,818	14,5
-4,823	12,0
-4,828	9,2
-4,833	6,8
-4,839	5,2
-4,844	4,4
-4,849	4,0
-4,855	4,0
-4,860	4,8
-4,865	6,3
-4,871	8,4
-4,876	11,2
-4,881	13,7
-4,887	15,3
-4,892	15,6
-4,897	14,0
-4,902	11,6
-4,908	8,8
-4,913	6,4
-4,918	4,8
-4,924	4,0
-4,929	3,6
-4,934	3,6
-4,940	4,4
-4,945	6,0
-4,950	8,4
-4,956	11,2
-4,961	13,6
-4,966	15,2
-4,971	14,8
-4,977	12,9
-4,982	10,1
-4,987	7,4
-4,993	5,4
-4,998	4,3
-5,003	3,5
-5,009	3,2
-5,014	3,6
-5,019	4,4
-5,025	6,0
-5,030	8,4
-5,035	11,2
-5,040	13,6
-5,046	14,4
-5,051	13,3
-5,056	11,0
-5,062	8,3
-5,067	6,0
-5,072	4,4
-5,078	3,6
-5,083	3,2
-5,088	3,2
-5,094	3,6
-5,099	4,8
-5,104	6,7
-5,109	9,2
-5,115	11,6
-5,120	12,9
-5,125	12,7
-5,131	10,9
-5,136	8,4
-5,141	6,0
-5,147	4,4
-5,152	3,3
-5,157	2,9
-5,162	2,8
-5,168	3,2
-5,173	3,7
-5,178	5,2
-5,184	7,2
-5,189	9,6
-5,194	11,2
-5,200	11,2
-5,205	10,0
-5,210	8,0
-5,216	5,8
-5,221	4,2
-5,226	3,1
-5,231	2,5
-5,237	2,3
-5,242	2,7
-5,247	3,2
-5,253	4,4
-5,258	6,0
-5,263	8,0
-5,269	9,2
-5,274	9,4
-5,279	8,4
-5,284	6,8
-5,290	4,9
-5,295	3,7
-5,300	2,9
-5,306	2,4
-5,311	2,0
-5,316	2,3
-5,322	2,8
-5,327	3,6
-5,332	4,8
-5,337	6,0
-5,343	6,9
-5,348	7,0
-5,353	6,2
-5,359	5,0
-5,364	3,9
-5,369	3,0
-5,375	2,2
-5,380	1,8
-5,385	1,6
-5,390	1,7
-5,396	2,1
-5,401	2,9
-5,406	3,7
-5,412	4,5
-5,417	4,9
-5,422	4,8
-5,428	4,3
-5,433	3,5
-5,438	2,7
-5,443	1,9
-5,449	1,5
-5,454	1,3
