x-axis,1,2,3
second,Volt,Volt,Volt
+3.08000E-03,+1.68650007E+00,+141.25000E-03,+199.50008E-03
+3.09000E-03,+1.68650007E+00,+141.25000E-03,+168.25008E-03
+3.10000E-03,+1.68650007E+00,+128.75000E-03,+199.50008E-03
+3.11000E-03,+1.68650007E+00,+141.25000E-03,+199.50008E-03
+3.12000E-03,+1.56150007E+00,+135.00000E-03,+168.25008E-03
+3.13000E-03,+1.62400007E+00,+128.75000E-03,+168.25008E-03
+3.14000E-03,+1.68650007E+00,+135.00000E-03,+199.50008E-03
+3.15000E-03,+1.74900007E+00,+128.75000E-03,+199.50008E-03
+3.16000E-03,+1.62400007E+00,+128.75000E-03,+199.50008E-03
+3.17000E-03,+1.62400007E+00,+128.75000E-03,+199.50008E-03
+3.18000E-03,+1.62400007E+00,+128.75000E-03,+168.25008E-03
+3.19000E-03,+1.62400007E+00,+128.75000E-03,+199.50008E-03
+3.20000E-03,+1.62400007E+00,+128.75000E-03,+199.50008E-03
+3.21000E-03,+1.62400007E+00,+122.50000E-03,+199.50008E-03
+3.22000E-03,+1.68650007E+00,+135.00000E-03,+168.25008E-03
+3.23000E-03,+1.62400007E+00,+128.75000E-03,+168.25008E-03
+3.24000E-03,+1.56150007E+00,+128.75000E-03,+199.50008E-03
+3.25000E-03,+1.62400007E+00,+122.50000E-03,+168.25008E-03
+3.26000E-03,+1.49900007E+00,+116.25000E-03,+168.25008E-03
+3.27000E-03,+1.56150007E+00,+103.75000E-03,+230.75008E-03
+3.28000E-03,+1.62400007E+00,+110.00000E-03,+230.75008E-03
+3.29000E-03,+1.49900007E+00,+110.00000E-03,+168.25008E-03
+3.30000E-03,+1.56150007E+00,+110.00000E-03,+168.25008E-03
+3.31000E-03,+1.56150007E+00,+110.00000E-03,+199.50008E-03
+3.32000E-03,+1.56150007E+00,+110.00000E-03,+168.25008E-03
+3.33000E-03,+1.56150007E+00,+110.00000E-03,+199.50008E-03
+3.34000E-03,+1.49900007E+00,+116.25000E-03,+137.00008E-03
+3.35000E-03,+1.49900007E+00,+103.75000E-03,+199.50008E-03
+3.36000E-03,+1.43650007E+00,+97.50000E-03,+199.50008E-03
+3.37000E-03,+1.56150007E+00,+110.00000E-03,+199.50008E-03
+3.38000E-03,+1.49900007E+00,+103.75000E-03,+168.25008E-03
+3.39000E-03,+1.43650007E+00,+103.75000E-03,+168.25008E-03
+3.40000E-03,+1.43650007E+00,+97.50000E-03,+199.50008E-03
+3.41000E-03,+1.37400007E+00,+103.75000E-03,+168.25008E-03
+3.42000E-03,+1.37400007E+00,+97.50000E-03,+199.50008E-03
+3.43000E-03,+1.37400007E+00,+103.75000E-03,+137.00008E-03
+3.44000E-03,+1.31150007E+00,+97.50000E-03,+168.25008E-03
+3.45000E-03,+1.37400007E+00,+91.25000E-03,+168.25008E-03
+3.46000E-03,+1.43650007E+00,+91.25000E-03,+137.00008E-03
+3.47000E-03,+1.43650007E+00,+97.50000E-03,+137.00008E-03
+3.48000E-03,+1.43650007E+00,+91.25000E-03,+168.25008E-03
+3.49000E-03,+1.37400007E+00,+85.00000E-03,+168.25008E-03
+3.50000E-03,+1.37400007E+00,+91.25000E-03,+168.25008E-03
+3.51000E-03,+1.37400007E+00,+85.00000E-03,+168.25008E-03
+3.52000E-03,+1.37400007E+00,+91.25000E-03,+168.25008E-03
+3.53000E-03,+1.37400007E+00,+91.25000E-03,+168.25008E-03
+3.54000E-03,+1.31150007E+00,+85.00000E-03,+137.00008E-03
+3.55000E-03,+1.37400007E+00,+78.75000E-03,+168.25008E-03
+3.56000E-03,+1.43650007E+00,+91.25000E-03,+168.25008E-03
+3.57000E-03,+1.31150007E+00,+85.00000E-03,+168.25008E-03
+3.58000E-03,+1.37400007E+00,+85.00000E-03,+168.25008E-03
+3.59000E-03,+1.37400007E+00,+78.75000E-03,+168.25008E-03
+3.60000E-03,+1.31150007E+00,+72.50000E-03,+168.25008E-03
+3.61000E-03,+1.31150007E+00,+72.50000E-03,+137.00008E-03
+3.62000E-03,+1.31150007E+00,+78.75000E-03,+137.00008E-03
+3.63000E-03,+1.24900007E+00,+72.50000E-03,+168.25008E-03
+3.64000E-03,+1.31150007E+00,+72.50000E-03,+137.00008E-03
+3.65000E-03,+1.24900007E+00,+66.25000E-03,+168.25008E-03
+3.66000E-03,+1.18650007E+00,+72.50000E-03,+137.00008E-03
+3.67000E-03,+1.31150007E+00,+78.75000E-03,+137.00008E-03
+3.68000E-03,+1.31150007E+00,+72.50000E-03,+137.00008E-03
+3.69000E-03,+1.31150007E+00,+66.25000E-03,+137.00008E-03
+3.70000E-03,+1.18650007E+00,+59.99999E-03,+137.00008E-03
+3.71000E-03,+1.24900007E+00,+59.99999E-03,+168.25008E-03
+3.72000E-03,+1.31150007E+00,+66.25000E-03,+168.25008E-03
+3.73000E-03,+1.24900007E+00,+72.50000E-03,+168.25008E-03
+3.74000E-03,+1.18650007E+00,+66.25000E-03,+168.25008E-03
+3.75000E-03,+1.18650007E+00,+66.25000E-03,+168.25008E-03
+3.76000E-03,+1.24900007E+00,+66.25000E-03,+137.00008E-03
+3.77000E-03,+1.18650007E+00,+66.25000E-03,+168.25008E-03
+3.78000E-03,+1.18650007E+00,+66.25000E-03,+137.00008E-03
+3.79000E-03,+1.24900007E+00,+72.50000E-03,+137.00008E-03
+3.80000E-03,+1.18650007E+00,+53.74999E-03,+137.00008E-03
+3.81000E-03,+1.18650007E+00,+59.99999E-03,+105.75008E-03
+3.82000E-03,+1.18650007E+00,+66.25000E-03,+137.00008E-03
+3.83000E-03,+1.12400007E+00,+59.99999E-03,+137.00008E-03
+3.84000E-03,+1.18650007E+00,+59.99999E-03,+137.00008E-03
+3.85000E-03,+1.24900007E+00,+59.99999E-03,+168.25008E-03
+3.86000E-03,+1.12400007E+00,+59.99999E-03,+137.00008E-03
+3.87000E-03,+1.18650007E+00,+53.74999E-03,+137.00008E-03
+3.88000E-03,+1.12400007E+00,+53.74999E-03,+137.00008E-03
+3.89000E-03,+1.06150007E+00,+59.99999E-03,+137.00008E-03
+3.90000E-03,+1.12400007E+00,+59.99999E-03,+137.00008E-03
+3.91000E-03,+1.12400007E+00,+59.99999E-03,+137.00008E-03
+3.92000E-03,+1.12400007E+00,+53.74999E-03,+137.00008E-03
+3.93000E-03,+1.06150007E+00,+53.74999E-03,+137.00008E-03
+3.94000E-03,+1.12400007E+00,+53.74999E-03,+137.00008E-03
+3.95000E-03,+1.18650007E+00,+59.99999E-03,+105.75008E-03
+3.96000E-03,+1.06150007E+00,+53.74999E-03,+137.00008E-03
+3.97000E-03,+999.00007E-03,+53.74999E-03,+137.00008E-03
+3.98000E-03,+1.06150007E+00,+53.74999E-03,+137.00008E-03
+3.99000E-03,+1.06150007E+00,+53.74999E-03,+105.75008E-03
+4.00000E-03,+1.12400007E+00,+53.74999E-03,+137.00008E-03
+4.01000E-03,+1.06150007E+00,+47.49999E-03,+137.00008E-03
+4.02000E-03,+1.06150007E+00,+41.24999E-03,+137.00008E-03
+4.03000E-03,+1.06150007E+00,+47.49999E-03,+105.75008E-03
+4.04000E-03,+1.06150007E+00,+47.49999E-03,+105.75008E-03
+4.05000E-03,+999.00007E-03,+47.49999E-03,+137.00008E-03
+4.06000E-03,+936.50007E-03,+47.49999E-03,+105.75008E-03
+4.07000E-03,+1.06150007E+00,+41.24999E-03,+137.00008E-03
+4.08000E-03,+999.00007E-03,+53.74999E-03,+137.00008E-03
+4.09000E-03,+1.06150007E+00,+53.74999E-03,+137.00008E-03
+4.10000E-03,+999.00007E-03,+34.99999E-03,+137.00008E-03
+4.11000E-03,+1.06150007E+00,+34.99999E-03,+105.75008E-03
+4.12000E-03,+999.00007E-03,+34.99999E-03,+137.00008E-03
+4.13000E-03,+999.00007E-03,+41.24999E-03,+105.75008E-03
+4.14000E-03,+1.06150007E+00,+47.49999E-03,+137.00008E-03
+4.15000E-03,+1.12400007E+00,+41.24999E-03,+137.00008E-03
+4.16000E-03,+936.50007E-03,+41.24999E-03,+105.75008E-03
+4.17000E-03,+999.00007E-03,+41.24999E-03,+137.00008E-03
+4.18000E-03,+999.00007E-03,+47.49999E-03,+105.75008E-03
+4.19000E-03,+936.50007E-03,+34.99999E-03,+137.00008E-03
+4.20000E-03,+936.50007E-03,+34.99999E-03,+105.75008E-03
+4.21000E-03,+936.50007E-03,+34.99999E-03,+105.75008E-03
+4.22000E-03,+936.50007E-03,+28.74999E-03,+105.75008E-03
+4.23000E-03,+936.50007E-03,+28.74999E-03,+105.75008E-03
+4.24000E-03,+936.50007E-03,+28.74999E-03,+137.00008E-03
+4.25000E-03,+999.00007E-03,+28.74999E-03,+105.75008E-03
+4.26000E-03,+999.00007E-03,+28.74999E-03,+105.75008E-03
+4.27000E-03,+999.00007E-03,+28.74999E-03,+105.75008E-03
+4.28000E-03,+936.50007E-03,+28.74999E-03,+74.50008E-03
+4.29000E-03,+874.00007E-03,+28.74999E-03,+105.75008E-03
+4.30000E-03,+874.00007E-03,+34.99999E-03,+105.75008E-03
+4.31000E-03,+936.50007E-03,+41.24999E-03,+105.75008E-03
+4.32000E-03,+874.00007E-03,+34.99999E-03,+105.75008E-03
+4.33000E-03,+874.00007E-03,+28.74999E-03,+137.00008E-03
+4.34000E-03,+936.50007E-03,+34.99999E-03,+137.00008E-03
+4.35000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.36000E-03,+874.00007E-03,+22.49999E-03,+74.50008E-03
+4.37000E-03,+936.50007E-03,+22.49999E-03,+105.75008E-03
+4.38000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.39000E-03,+874.00007E-03,+22.49999E-03,+137.00008E-03
+4.40000E-03,+811.50007E-03,+16.24999E-03,+105.75008E-03
+4.41000E-03,+749.00007E-03,+22.49999E-03,+105.75008E-03
+4.42000E-03,+936.50007E-03,+22.49999E-03,+137.00008E-03
+4.43000E-03,+811.50007E-03,+22.49999E-03,+105.75008E-03
+4.44000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.45000E-03,+811.50007E-03,+22.49999E-03,+105.75008E-03
+4.46000E-03,+874.00007E-03,+22.49999E-03,+74.50008E-03
+4.47000E-03,+811.50007E-03,+22.49999E-03,+105.75008E-03
+4.48000E-03,+811.50007E-03,+16.24999E-03,+105.75008E-03
+4.49000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.50000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.51000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.52000E-03,+874.00007E-03,+22.49999E-03,+105.75008E-03
+4.53000E-03,+874.00007E-03,+16.24999E-03,+105.75008E-03
+4.54000E-03,+749.00007E-03,+16.24999E-03,+105.75008E-03
+4.55000E-03,+874.00007E-03,+16.24999E-03,+105.75008E-03
+4.56000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.57000E-03,+811.50007E-03,+9.99999E-03,+74.50008E-03
+4.58000E-03,+749.00007E-03,+3.74999E-03,+105.75008E-03
+4.59000E-03,+874.00007E-03,+9.99999E-03,+105.75008E-03
+4.60000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.61000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.62000E-03,+811.50007E-03,+9.99999E-03,+105.75008E-03
+4.63000E-03,+811.50007E-03,+16.24999E-03,+105.75008E-03
+4.64000E-03,+811.50007E-03,+16.24999E-03,+105.75008E-03
+4.65000E-03,+686.50007E-03,+9.99999E-03,+74.50008E-03
+4.66000E-03,+749.00007E-03,+22.49999E-03,+74.50008E-03
+4.67000E-03,+811.50007E-03,+9.99999E-03,+105.75008E-03
+4.68000E-03,+749.00007E-03,+16.24999E-03,+105.75008E-03
+4.69000E-03,+749.00007E-03,+9.99999E-03,+74.50008E-03
+4.70000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+4.71000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.72000E-03,+811.50007E-03,+3.74999E-03,+105.75008E-03
+4.73000E-03,+811.50007E-03,+3.74999E-03,+105.75008E-03
+4.74000E-03,+749.00007E-03,+16.24999E-03,+105.75008E-03
+4.75000E-03,+811.50007E-03,+9.99999E-03,+105.75008E-03
+4.76000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.77000E-03,+749.00007E-03,+16.24999E-03,+74.50008E-03
+4.78000E-03,+749.00007E-03,+3.74999E-03,+105.75008E-03
+4.79000E-03,+811.50007E-03,+16.24999E-03,+105.75008E-03
+4.80000E-03,+811.50007E-03,+9.99999E-03,+74.50008E-03
+4.81000E-03,+749.00007E-03,+9.99999E-03,+74.50008E-03
+4.82000E-03,+749.00007E-03,+3.74999E-03,+105.75008E-03
+4.83000E-03,+624.00007E-03,-2.50001E-03,+105.75008E-03
+4.84000E-03,+811.50007E-03,-2.50001E-03,+105.75008E-03
+4.85000E-03,+811.50007E-03,+9.99999E-03,+105.75008E-03
+4.86000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+4.87000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+4.88000E-03,+749.00007E-03,+9.99999E-03,+105.75008E-03
+4.89000E-03,+811.50007E-03,+9.99999E-03,+74.50008E-03
+4.90000E-03,+686.50007E-03,+9.99999E-03,+105.75008E-03
+4.91000E-03,+749.00007E-03,+9.99999E-03,+74.50008E-03
+4.92000E-03,+749.00007E-03,+16.24999E-03,+105.75008E-03
+4.93000E-03,+686.50007E-03,+9.99999E-03,+105.75008E-03
+4.94000E-03,+686.50007E-03,+3.74999E-03,+74.50008E-03
+4.95000E-03,+624.00007E-03,+3.74999E-03,+74.50008E-03
+4.96000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+4.97000E-03,+686.50007E-03,-2.50001E-03,+105.75008E-03
+4.98000E-03,+749.00007E-03,+3.74999E-03,+105.75008E-03
+4.99000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.00000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.01000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.02000E-03,+811.50007E-03,-2.50001E-03,+74.50008E-03
+5.03000E-03,+686.50007E-03,+3.74999E-03,+74.50008E-03
+5.04000E-03,+624.00007E-03,+3.74999E-03,+105.75008E-03
+5.05000E-03,+686.50007E-03,+9.99999E-03,+74.50008E-03
+5.06000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+5.07000E-03,+686.50007E-03,+3.74999E-03,+74.50008E-03
+5.08000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+5.09000E-03,+749.00007E-03,+3.74999E-03,+74.50008E-03
+5.10000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.11000E-03,+686.50007E-03,+3.74999E-03,+74.50008E-03
+5.12000E-03,+686.50007E-03,+16.24999E-03,+74.50008E-03
+5.13000E-03,+561.50007E-03,+16.24999E-03,+74.50008E-03
+5.14000E-03,+686.50007E-03,+9.99999E-03,+74.50008E-03
+5.15000E-03,+686.50007E-03,+3.74999E-03,+74.50008E-03
+5.16000E-03,+686.50007E-03,+3.74999E-03,+105.75008E-03
+5.17000E-03,+686.50007E-03,-8.75001E-03,+105.75008E-03
+5.18000E-03,+624.00007E-03,+3.74999E-03,+105.75008E-03
+5.19000E-03,+749.00007E-03,-2.50001E-03,+74.50008E-03
+5.20000E-03,+624.00007E-03,-8.75001E-03,+74.50008E-03
+5.21000E-03,+624.00007E-03,-8.75001E-03,+43.25008E-03
+5.22000E-03,+624.00007E-03,-8.75001E-03,+43.25008E-03
+5.23000E-03,+624.00007E-03,-2.50001E-03,+74.50008E-03
+5.24000E-03,+624.00007E-03,-8.75001E-03,+43.25008E-03
+5.25000E-03,+624.00007E-03,-2.50001E-03,+74.50008E-03
+5.26000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.27000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.28000E-03,+624.00007E-03,+3.74999E-03,+43.25008E-03
+5.29000E-03,+499.00007E-03,+3.74999E-03,+74.50008E-03
+5.30000E-03,+624.00007E-03,-2.50001E-03,+105.75008E-03
+5.31000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.32000E-03,+499.00007E-03,+9.99999E-03,+74.50008E-03
+5.33000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.34000E-03,+624.00007E-03,-2.50001E-03,+74.50008E-03
+5.35000E-03,+686.50007E-03,-2.50001E-03,+74.50008E-03
+5.36000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.37000E-03,+561.50007E-03,-2.50001E-03,+74.50008E-03
+5.38000E-03,+561.50007E-03,-2.50001E-03,+74.50008E-03
+5.39000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.40000E-03,+561.50007E-03,+3.74999E-03,+43.25008E-03
+5.41000E-03,+561.50007E-03,+9.99999E-03,+43.25008E-03
+5.42000E-03,+624.00007E-03,-2.50001E-03,+74.50008E-03
+5.43000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+5.44000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+5.45000E-03,+624.00007E-03,-8.75001E-03,+74.50008E-03
+5.46000E-03,+624.00007E-03,-2.50001E-03,+74.50008E-03
+5.47000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.48000E-03,+624.00007E-03,-8.75001E-03,+74.50008E-03
+5.49000E-03,+561.50007E-03,-2.50001E-03,+74.50008E-03
+5.50000E-03,+561.50007E-03,+3.74999E-03,+43.25008E-03
+5.51000E-03,+624.00007E-03,+3.74999E-03,+74.50008E-03
+5.52000E-03,+499.00007E-03,-2.50001E-03,+74.50008E-03
+5.53000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.54000E-03,+499.00007E-03,-8.75001E-03,+74.50008E-03
+5.55000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.56000E-03,+499.00007E-03,+3.74999E-03,+74.50008E-03
+5.57000E-03,+499.00007E-03,-2.50001E-03,+74.50008E-03
+5.58000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.59000E-03,+499.00007E-03,+3.74999E-03,+74.50008E-03
+5.60000E-03,+499.00007E-03,-8.75001E-03,+43.25008E-03
+5.61000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+5.62000E-03,+561.50007E-03,-2.50001E-03,+74.50008E-03
+5.63000E-03,+624.00007E-03,-2.50001E-03,+43.25008E-03
+5.64000E-03,+561.50007E-03,-8.75001E-03,+74.50008E-03
+5.65000E-03,+561.50007E-03,-2.50001E-03,+74.50008E-03
+5.66000E-03,+561.50007E-03,-8.75001E-03,+43.25008E-03
+5.67000E-03,+499.00007E-03,-8.75001E-03,+74.50008E-03
+5.68000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.69000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.70000E-03,+499.00007E-03,+9.99999E-03,+43.25008E-03
+5.71000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.72000E-03,+436.50007E-03,-2.50001E-03,+74.50008E-03
+5.73000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.74000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.75000E-03,+561.50007E-03,+3.74999E-03,+74.50008E-03
+5.76000E-03,+499.00007E-03,-2.50001E-03,+74.50008E-03
+5.77000E-03,+561.50007E-03,-8.75001E-03,+74.50008E-03
+5.78000E-03,+561.50007E-03,-8.75001E-03,+43.25008E-03
+5.79000E-03,+561.50007E-03,-2.50001E-03,+12.00008E-03
+5.80000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+5.81000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+5.82000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+5.83000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+5.84000E-03,+436.50007E-03,-2.50001E-03,+74.50008E-03
+5.85000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+5.86000E-03,+436.50007E-03,-8.75001E-03,+12.00008E-03
+5.87000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+5.88000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+5.89000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+5.90000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+5.91000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+5.92000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+5.93000E-03,+499.00007E-03,-2.50001E-03,+74.50008E-03
+5.94000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+5.95000E-03,+561.50007E-03,+3.74999E-03,+43.25008E-03
+5.96000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+5.97000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+5.98000E-03,+436.50007E-03,+3.74999E-03,+74.50008E-03
+5.99000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.00000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.01000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.02000E-03,+561.50007E-03,-2.50001E-03,+12.00008E-03
+6.03000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.04000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+6.05000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+6.06000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.07000E-03,+436.50007E-03,-8.75001E-03,+74.50008E-03
+6.08000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+6.09000E-03,+561.50007E-03,-2.50001E-03,+43.25008E-03
+6.10000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+6.11000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+6.12000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.13000E-03,+499.00007E-03,-8.75001E-03,+43.25008E-03
+6.14000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+6.15000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.16000E-03,+436.50007E-03,-15.00001E-03,+43.25008E-03
+6.17000E-03,+436.50007E-03,-8.75001E-03,+74.50008E-03
+6.18000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.19000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.20000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.21000E-03,+499.00007E-03,-15.00001E-03,+43.25008E-03
+6.22000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+6.23000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.24000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.25000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.26000E-03,+374.00007E-03,+3.74999E-03,+74.50008E-03
+6.27000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.28000E-03,+436.50007E-03,-2.50001E-03,+12.00008E-03
+6.29000E-03,+436.50007E-03,-15.00001E-03,+43.25008E-03
+6.30000E-03,+499.00007E-03,-8.75001E-03,+43.25008E-03
+6.31000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.32000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+6.33000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.34000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+6.35000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.36000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.37000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.38000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+6.39000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.40000E-03,+436.50007E-03,-2.50001E-03,+74.50008E-03
+6.41000E-03,+436.50007E-03,-2.50001E-03,+12.00008E-03
+6.42000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.43000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.44000E-03,+436.50007E-03,-2.50001E-03,+74.50008E-03
+6.45000E-03,+499.00007E-03,+3.74999E-03,+43.25008E-03
+6.46000E-03,+436.50007E-03,-2.50001E-03,+12.00008E-03
+6.47000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.48000E-03,+374.00007E-03,-2.50001E-03,+74.50008E-03
+6.49000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.50000E-03,+499.00007E-03,-2.50001E-03,+43.25008E-03
+6.51000E-03,+374.00007E-03,+3.74999E-03,+74.50008E-03
+6.52000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.53000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+6.54000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.55000E-03,+436.50007E-03,+3.74999E-03,+12.00008E-03
+6.56000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.57000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.58000E-03,+311.50007E-03,+3.74999E-03,+74.50008E-03
+6.59000E-03,+374.00007E-03,+3.74999E-03,+74.50008E-03
+6.60000E-03,+436.50007E-03,+3.74999E-03,+12.00008E-03
+6.61000E-03,+436.50007E-03,-2.50001E-03,+12.00008E-03
+6.62000E-03,+499.00007E-03,-8.75001E-03,+43.25008E-03
+6.63000E-03,+436.50007E-03,+3.74999E-03,+43.25008E-03
+6.64000E-03,+499.00007E-03,+3.74999E-03,+74.50008E-03
+6.65000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.66000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.67000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.68000E-03,+374.00007E-03,-15.00001E-03,+43.25008E-03
+6.69000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.70000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+6.71000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+6.72000E-03,+311.50007E-03,-8.75001E-03,+74.50008E-03
+6.73000E-03,+311.50007E-03,-2.50001E-03,+74.50008E-03
+6.74000E-03,+311.50007E-03,+3.74999E-03,+12.00008E-03
+6.75000E-03,+311.50007E-03,+3.74999E-03,+12.00008E-03
+6.76000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.77000E-03,+311.50007E-03,-2.50001E-03,+43.25008E-03
+6.78000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.79000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.80000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.81000E-03,+374.00007E-03,+3.74999E-03,+43.25008E-03
+6.82000E-03,+374.00007E-03,+3.74999E-03,+12.00008E-03
+6.83000E-03,+374.00007E-03,-8.75001E-03,+74.50008E-03
+6.84000E-03,+436.50007E-03,-2.50001E-03,+12.00008E-03
+6.85000E-03,+436.50007E-03,-8.75001E-03,+12.00008E-03
+6.86000E-03,+436.50007E-03,-8.75001E-03,+43.25008E-03
+6.87000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
+6.88000E-03,+436.50007E-03,-2.50001E-03,+43.25008E-03
+6.89000E-03,+374.00007E-03,-8.75001E-03,+12.00008E-03
+6.90000E-03,+374.00007E-03,-8.75001E-03,+43.25008E-03
+6.91000E-03,+374.00007E-03,-2.50001E-03,+12.00008E-03
+6.92000E-03,+374.00007E-03,-2.50001E-03,+43.25008E-03
