x-axis,1
second,Volt
+2.0906000E-06,+2.8828124999885E+00
+2.0907000E-06,+2.9082031249893E+00
+2.0908000E-06,+2.9316406249901E+00
+2.0909000E-06,+2.9550781249900E+00
+2.0910000E-06,+2.9765624999908E+00
+2.0911000E-06,+2.9960937499916E+00
+2.0912000E-06,+3.0136718749924E+00
+2.0913000E-06,+3.0253906249949E+00
+2.0914000E-06,+3.0390624999940E+00
+2.0915000E-06,+3.0507812499949E+00
+2.0916000E-06,+3.0664062499931E+00
+2.0917000E-06,+3.0820312499931E+00
+2.0918000E-06,+3.0976562499931E+00
+2.0919000E-06,+3.1152343749922E+00
+2.0920000E-06,+3.1347656249912E+00
+2.0921000E-06,+3.1542968749912E+00
+2.0922000E-06,+3.1757812499903E+00
+2.0923000E-06,+3.1953124999911E+00
+2.0924000E-06,+3.2148437499911E+00
+2.0925000E-06,+3.2324218749919E+00
+2.0926000E-06,+3.2499999999919E+00
+2.0927000E-06,+3.2656249999928E+00
+2.0928000E-06,+3.2792968749936E+00
+2.0929000E-06,+3.2910156249945E+00
+2.0930000E-06,+3.3027343749945E+00
+2.0931000E-06,+3.3144531249945E+00
+2.0932000E-06,+3.3222656249963E+00
+2.0933000E-06,+3.3281249999972E+00
+2.0934000E-06,+3.3339843749972E+00
+2.0935000E-06,+3.3359374999991E+00
+2.0936000E-06,+3.3378906249991E+00
+2.0937000E-06,+3.3378906250000E+00
+2.0938000E-06,+3.3378906250000E+00
+2.0939000E-06,+3.3398437499991E+00
+2.0940000E-06,+3.3437499999981E+00
+2.0941000E-06,+3.3496093749971E+00
+2.0942000E-06,+3.3574218749961E+00
+2.0943000E-06,+3.3691406249942E+00
+2.0944000E-06,+3.3789062499951E+00
+2.0945000E-06,+3.3867187499961E+00
+2.0946000E-06,+3.3945312499961E+00
+2.0947000E-06,+3.4003906249971E+00
+2.0948000E-06,+3.4042968749980E+00
+2.0949000E-06,+3.4082031249980E+00
+2.0950000E-06,+3.4101562499990E+00
+2.0951000E-06,+3.4160156249970E+00
+2.0952000E-06,+3.4199218749980E+00
+2.0953000E-06,+3.4257812499970E+00
+2.0954000E-06,+3.4296874999980E+00
+2.0955000E-06,+3.4296875000000E+00
+2.0956000E-06,+3.4257812500020E+00
+2.0957000E-06,+3.4160156250051E+00
+2.0958000E-06,+3.4003906250082E+00
+2.0959000E-06,+3.3828125000093E+00
+2.0960000E-06,+3.3632812500104E+00
+2.0961000E-06,+3.3437500000104E+00
+2.0962000E-06,+3.3242187500104E+00
+2.0963000E-06,+3.3066406250094E+00
+2.0964000E-06,+3.2949218750063E+00
+2.0965000E-06,+3.2851562500053E+00
+2.0966000E-06,+3.2753906250053E+00
+2.0967000E-06,+3.2695312500032E+00
+2.0968000E-06,+3.2636718750032E+00
+2.0969000E-06,+3.2578125000032E+00
+2.0970000E-06,+3.2519531250032E+00
+2.0971000E-06,+3.2441406250043E+00
+2.0972000E-06,+3.2343750000054E+00
+2.0973000E-06,+3.2246093750054E+00
+2.0974000E-06,+3.2128906250066E+00
+2.0975000E-06,+3.2011718750066E+00
+2.0976000E-06,+3.1855468750088E+00
+2.0977000E-06,+3.1660156250110E+00
+2.0978000E-06,+3.1503906250089E+00
+2.0979000E-06,+3.1308593750111E+00
+2.0980000E-06,+3.1093750000123E+00
+2.0981000E-06,+3.0859375000134E+00
+2.0982000E-06,+3.0605468750146E+00
+2.0983000E-06,+3.0371093750135E+00
+2.0984000E-06,+3.0136718750136E+00
+2.0985000E-06,+2.9902343750136E+00
+2.0986000E-06,+2.9667968750137E+00
+2.0987000E-06,+2.9453125000126E+00
+2.0988000E-06,+2.9257812500115E+00
+2.0989000E-06,+2.9062500000115E+00
+2.0990000E-06,+2.8867187500116E+00
+2.0991000E-06,+2.8652343750128E+00
+2.0992000E-06,+2.8417968750140E+00
+2.0993000E-06,+2.8183593750140E+00
+2.0994000E-06,+2.7968750000129E+00
+2.0995000E-06,+2.7734375000141E+00
+2.0996000E-06,+2.7500000000142E+00
+2.0997000E-06,+2.7246093750154E+00
+2.0998000E-06,+2.6992187500154E+00
+2.0999000E-06,+2.6718750000167E+00
+2.1000000E-06,+2.6425781250179E+00
+2.1001000E-06,+2.6113281250192E+00
+2.1002000E-06,+2.5742187500229E+00
+2.1003000E-06,+2.5390625000217E+00
+2.1004000E-06,+2.5039062500218E+00
+2.1005000E-06,+2.4687500000219E+00
+2.1006000E-06,+2.4355468750207E+00
+2.1007000E-06,+2.4023437500208E+00
+2.1008000E-06,+2.3769531250160E+00
+2.1009000E-06,+2.3535156250148E+00
+2.1010000E-06,+2.3281250000161E+00
+2.1011000E-06,+2.3027343750161E+00
+2.1012000E-06,+2.2773437500162E+00
+2.1013000E-06,+2.2500000000175E+00
+2.1014000E-06,+2.2207031250188E+00
+2.1015000E-06,+2.1855468750226E+00
+2.1016000E-06,+2.1464843750252E+00
+2.1017000E-06,+2.1035156250278E+00
+2.1018000E-06,+2.0605468750279E+00
+2.1019000E-06,+2.0175781250280E+00
+2.1020000E-06,+1.9765625000268E+00
+2.1021000E-06,+1.9316406250294E+00
+2.1022000E-06,+1.8886718750282E+00
+2.1023000E-06,+1.8496093750258E+00
+2.1024000E-06,+1.8144531250233E+00
+2.1025000E-06,+1.7773437500246E+00
+2.1026000E-06,+1.7421875000234E+00
+2.1027000E-06,+1.7031250000261E+00
+2.1028000E-06,+1.6699218750222E+00
+2.1029000E-06,+1.6328125000249E+00
+2.1030000E-06,+1.5937500000263E+00
+2.1031000E-06,+1.5507812500290E+00
+2.1032000E-06,+1.5058593750304E+00
+2.1033000E-06,+1.4648437500279E+00
+2.1034000E-06,+1.4238281250280E+00
+2.1035000E-06,+1.3828125000280E+00
+2.1036000E-06,+1.3417968750281E+00
+2.1037000E-06,+1.3027343750269E+00
+2.1038000E-06,+1.2636718750270E+00
+2.1039000E-06,+1.2246093750270E+00
+2.1040000E-06,+1.1835937500285E+00
+2.1041000E-06,+1.1386718750313E+00
+2.1042000E-06,+1.0917968750327E+00
+2.1043000E-06,+1.0449218750328E+00
+2.1044000E-06,+998.0468750329E-03
+2.1045000E-06,+951.1718750330E-03
+2.1046000E-06,+902.3437500345E-03
+2.1047000E-06,+859.3750000304E-03
+2.1048000E-06,+820.3125000277E-03
+2.1049000E-06,+783.2031250264E-03
+2.1050000E-06,+748.0468750251E-03
+2.1051000E-06,+710.9375000266E-03
+2.1052000E-06,+671.8750000281E-03
+2.1053000E-06,+630.8593750295E-03
+2.1054000E-06,+585.9375000325E-03
+2.1055000E-06,+539.0625000340E-03
+2.1056000E-06,+484.3750000397E-03
