x-axis,1
second,Volt
-2.00000E-03,+262.49981E-03
-1.98000E-03,+199.99981E-03
-1.96000E-03,+231.24981E-03
-1.94000E-03,+231.24981E-03
-1.92000E-03,+262.49981E-03
-1.90000E-03,+199.99981E-03
-1.88000E-03,+199.99981E-03
-1.86000E-03,+199.99981E-03
-1.84000E-03,+293.74981E-03
-1.82000E-03,+231.24981E-03
-1.80000E-03,+231.24981E-03
-1.78000E-03,+199.99981E-03
-1.76000E-03,+231.24981E-03
-1.74000E-03,+262.49981E-03
-1.72000E-03,+231.24981E-03
-1.70000E-03,+199.99981E-03
-1.68000E-03,+199.99981E-03
-1.66000E-03,+199.99981E-03
-1.64000E-03,+231.24981E-03
-1.62000E-03,+231.24981E-03
-1.60000E-03,+231.24981E-03
-1.58000E-03,+199.99981E-03
-1.56000E-03,+231.24981E-03
-1.54000E-03,+262.49981E-03
-1.52000E-03,+231.24981E-03
-1.50000E-03,+231.24981E-03
-1.48000E-03,+231.24981E-03
-1.46000E-03,+168.74981E-03
-1.44000E-03,+231.24981E-03
-1.42000E-03,+199.99981E-03
-1.40000E-03,+231.24981E-03
-1.38000E-03,+231.24981E-03
-1.36000E-03,+231.24981E-03
-1.34000E-03,+199.99981E-03
-1.32000E-03,+199.99981E-03
-1.30000E-03,+168.74981E-03
-1.28000E-03,+199.99981E-03
-1.26000E-03,+231.24981E-03
-1.24000E-03,+231.24981E-03
-1.22000E-03,+262.49981E-03
-1.20000E-03,+199.99981E-03
-1.18000E-03,+199.99981E-03
-1.16000E-03,+199.99981E-03
-1.14000E-03,+262.49981E-03
-1.12000E-03,+262.49981E-03
-1.10000E-03,+262.49981E-03
-1.08000E-03,+231.24981E-03
-1.06000E-03,+199.99981E-03
-1.04000E-03,+199.99981E-03
-1.02000E-03,+231.24981E-03
-1.00000E-03,+262.49981E-03
-980.00E-06,+231.24981E-03
-960.00E-06,+199.99981E-03
-940.00E-06,+262.49981E-03
-920.00E-06,+199.99981E-03
-900.00E-06,+168.74981E-03
-880.00E-06,+199.99981E-03
-860.00E-06,+262.49981E-03
-840.00E-06,+262.49981E-03
-820.00E-06,+262.49981E-03
-800.00E-06,+231.24981E-03
-780.00E-06,+231.24981E-03
-760.00E-06,+199.99981E-03
-740.00E-06,+199.99981E-03
-720.00E-06,+262.49981E-03
-700.00E-06,+231.24981E-03
-680.00E-06,+168.74981E-03
-660.00E-06,+199.99981E-03
-640.00E-06,+293.74981E-03
-620.00E-06,+168.74981E-03
-600.00E-06,+231.24981E-03
-580.00E-06,+199.99981E-03
-560.00E-06,+262.49981E-03
-540.00E-06,+231.24981E-03
-520.00E-06,+231.24981E-03
-500.00E-06,+168.74981E-03
-480.00E-06,+199.99981E-03
-460.00E-06,+199.99981E-03
-440.00E-06,+199.99981E-03
-420.00E-06,+231.24981E-03
-400.00E-06,+231.24981E-03
-380.00E-06,+262.49981E-03
-360.00E-06,+231.24981E-03
-340.00E-06,+231.24981E-03
-320.00E-06,+231.24981E-03
-300.00E-06,+262.49981E-03
-280.00E-06,+199.99981E-03
-260.00E-06,+199.99981E-03
-240.00E-06,+231.24981E-03
-220.00E-06,+231.24981E-03
-200.00E-06,+199.99981E-03
-180.00E-06,+231.24981E-03
-160.00E-06,+262.49981E-03
-140.00E-06,+231.24981E-03
-120.00E-06,+231.24981E-03
-100.00E-06,+231.24981E-03
-80.00E-06,+199.99981E-03
-60.00E-06,+231.24981E-03
-40.00E-06,+199.99981E-03
-20.00E-06,+231.24981E-03
+0.0E+00,+168.74981E-03
+20.00E-06,+43.74981E-03
+40.00E-06,+6.38749981E+00
+60.00E-06,+7.60624981E+00
+80.00E-06,+7.63749981E+00
+100.00E-06,+7.60624981E+00
+120.00E-06,+7.51249981E+00
+140.00E-06,+7.51249981E+00
+160.00E-06,+7.44999981E+00
+180.00E-06,+7.38749981E+00
+200.00E-06,+7.38749981E+00
+220.00E-06,+7.29374981E+00
+240.00E-06,+7.23124981E+00
+260.00E-06,+7.26249981E+00
+280.00E-06,+7.19999981E+00
+300.00E-06,+7.13749981E+00
+320.00E-06,+7.10624981E+00
+340.00E-06,+7.04374981E+00
+360.00E-06,+7.07499981E+00
+380.00E-06,+6.98124981E+00
+400.00E-06,+6.98124981E+00
+420.00E-06,+6.88749981E+00
+440.00E-06,+6.85624981E+00
+460.00E-06,+6.79374981E+00
+480.00E-06,+6.76249981E+00
+500.00E-06,+6.73124981E+00
+520.00E-06,+6.73124981E+00
+540.00E-06,+6.60624981E+00
+560.00E-06,+6.60624981E+00
+580.00E-06,+6.54374981E+00
+600.00E-06,+6.54374981E+00
+620.00E-06,+6.48124981E+00
+640.00E-06,+6.38749981E+00
+660.00E-06,+6.35624981E+00
+680.00E-06,+6.32499981E+00
+700.00E-06,+6.32499981E+00
+720.00E-06,+6.26249981E+00
+740.00E-06,+6.10624981E+00
+760.00E-06,+6.10624981E+00
+780.00E-06,+6.07499981E+00
+800.00E-06,+6.01249981E+00
+820.00E-06,+5.98124981E+00
+840.00E-06,+5.91874981E+00
+860.00E-06,+5.82499981E+00
+880.00E-06,+5.76249981E+00
+900.00E-06,+5.73124981E+00
+920.00E-06,+5.76249981E+00
+940.00E-06,+5.66874981E+00
+960.00E-06,+5.54374981E+00
+980.00E-06,+5.57499981E+00
+1.00000E-03,+5.41874981E+00
+1.02000E-03,+5.38749981E+00
+1.04000E-03,+5.26249981E+00
+1.06000E-03,+5.32499981E+00
+1.08000E-03,+5.26249981E+00
+1.10000E-03,+5.19999981E+00
+1.12000E-03,+5.10624981E+00
+1.14000E-03,+5.04374981E+00
+1.16000E-03,+4.98124981E+00
+1.18000E-03,+4.91874981E+00
+1.20000E-03,+4.85624981E+00
+1.22000E-03,+4.79374981E+00
+1.24000E-03,+4.73124981E+00
+1.26000E-03,+4.69999981E+00
+1.28000E-03,+4.63749981E+00
+1.30000E-03,+4.66874981E+00
+1.32000E-03,+4.57499981E+00
+1.34000E-03,+4.48124981E+00
+1.36000E-03,+4.41874981E+00
+1.38000E-03,+4.35624981E+00
+1.40000E-03,+4.35624981E+00
+1.42000E-03,+4.26249981E+00
+1.44000E-03,+4.23124981E+00
+1.46000E-03,+4.16874981E+00
+1.48000E-03,+4.13749981E+00
+1.50000E-03,+4.07499981E+00
+1.52000E-03,+4.01249981E+00
+1.54000E-03,+4.04374981E+00
+1.56000E-03,+3.94999981E+00
+1.58000E-03,+3.85624981E+00
+1.60000E-03,+3.82499981E+00
